,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
2204,Yonex_All_England_Open,2023-03-15,England,WS,4,0,33,Usa,Thailand,Beiwen Zhang,,Supanida Katethong,,21,17,21.0,14.0,,,42,31,2,0,5,0,5,3,3,2,1
2205,Victor_China_Open,2023-09-05,China,XD,4,0,32,Thailand,England,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",4.0,"Gregory Mairs, Jenny Mairs",,21,14,21.0,8.0,,,42,22,2,0,3,0,4,2,1,0,1
2206,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,WD,6,0,69,Japan,Thailand,"Rena Miyaura, Ayako Sakuramoto",,"Jongkolphan Kititharakul, Rawinda Prajongjai",,13,21,21.0,16.0,21.0,18.0,55,55,2,1,3,1,7,5,1,0,1
2207,Victor_China_Open,2023-09-09,China,MD,4,0,41,Malaysia,Korea,"Aaron Chia, Soh Wooi Yik",4.0,"Kang Min Hyuk, Seo Seung Jae",,21,18,21.0,17.0,,,42,35,2,0,3,0,4,5,2,3,1
2208,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,WD,6,0,60,Japan,Japan,"Rena Miyaura, Ayako Sakuramoto",,"Nami Matsuyama, Chiharu Shida",2.0,21,16,19.0,21.0,21.0,17.0,61,54,2,1,4,3,3,3,2,2,1
2209,Victor_China_Open,2023-09-08,China,MD,6,0,62,Malaysia,Malaysia,"Aaron Chia, Soh Wooi Yik",4.0,"Ong Yew Sin, Teo Ee Yi",,19,21,21.0,19.0,21.0,11.0,61,51,2,1,3,3,5,4,6,2,1
2210,Victor_China_Open,2023-09-07,China,WD,4,0,47,Japan,Malaysia,"Yuki Fukushima, Sayaka Hirota",5.0,"Tan Pearly, Thinaah Muralitharan",,21,16,21.0,16.0,,,42,32,2,0,4,0,7,5,4,3,1
2211,Petronas_Malaysia_Open,2024-01-09,Malaysia,WS,4,0,43,Japan,Thailand,Akane Yamaguchi,3.0,Supanida Katethong,,21,15,22.0,20.0,,,43,35,2,0,4,0,7,4,4,0,1
2212,Victor_China_Open,2023-09-06,China,WD,4,0,42,China,Korea,"Liu Sheng Shu, Tan Ning",,"Lee Yu Lim, Shin Seung Chan",,21,19,21.0,7.0,,,42,26,2,0,3,0,12,7,2,0,1
2213,Yonex_All_England_Open,2023-03-15,England,WS,4,0,36,Korea,Chinesetaipei,An Se Young,2.0,Wen Chi Hsu,,21,10,21.0,12.0,,,42,22,2,0,8,0,12,5,8,0,1
2214,Victor_China_Open,2023-09-05,China,XD,4,0,38,Indonesia,Chinesetaipei,"Dejan Ferdinansyah, Gloria Emanuelle Widjaja",,"Yang Po-Hsuan, Hu Ling Fang",,21,16,21.0,14.0,,,42,30,2,0,2,0,7,5,3,0,1
2215,Yonex_All_England_Open,2022-03-16,England,MD,4,0,36,Malaysia,Scotland,"Aaron Chia, Soh Wooi Yik",4.0,"Christopher Grimley, Matthew Grimley",,21,14,21.0,19.0,,,42,33,2,0,4,0,4,5,2,0,1
2216,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,WD,6,0,85,Korea,Japan,"Baek Ha Na, Lee So Hee",,"Rin Iwanaga, Kie Nakanishi",,21,15,17.0,21.0,21.0,10.0,59,46,2,1,4,2,10,4,6,0,1
2217,Victor_China_Open,2023-09-08,China,MS,6,0,67,China,Japan,Lu Guang Zu,,Kanta Tsuneyama,,14,21,21.0,18.0,21.0,8.0,56,47,2,1,3,1,10,5,3,2,1
2218,Petronas_Malaysia_Open,2024-01-10,Malaysia,WS,4,0,40,Chinesetaipei,Usa,Tai Tzu Ying,4.0,Beiwen Zhang,,23,21,21.0,19.0,,,44,40,2,0,8,0,5,4,10,3,1
2219,Victor_China_Open,2023-09-07,China,MS,4,0,51,Singapore,Denmark,Loh Kean Yew,7.0,Anders Antonsen,,21,17,21.0,12.0,,,42,29,2,0,4,0,5,4,4,2,1
2220,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,MS,4,0,46,India,China,Kidambi Srikanth,,Lu Guang Zu,,21,13,21.0,19.0,,,42,32,2,0,4,0,5,6,5,1,1
2221,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,4,0,33,China,Hongkong,"Zheng Si Wei, Huang Ya Qiong",1.0,"Lee Chun Hei Reginald, Ng Tsz Yau",,21,14,21.0,17.0,,,42,31,2,0,3,0,9,3,2,0,1
2222,Victor_China_Open,2023-09-06,China,XD,4,0,45,Korea,Japan,"Kim Won Ho, Jeong Na Eun",6.0,"Yuki Kaneko, Misaki Matsutomo",,21,17,21.0,19.0,,,42,36,2,0,6,0,5,3,1,0,1
2223,Victor_China_Open,2023-09-05,China,WS,4,0,32,Vietnam,Indonesia,Thuy Linh Nguyen,,Gregoria Mariska Tunjung,8.0,21,15,21.0,14.0,,,42,29,2,0,2,0,7,5,1,1,1
2224,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,42,China,Denmark,"Feng Yan Zhe, Huang Dong Ping",6.0,"Mathias Christiansen, Alexandra Bøje",,21,9,21.0,19.0,,,42,28,2,0,2,0,6,4,2,1,1
2225,Yonex_All_England_Open,2023-03-15,England,MD,4,0,38,China,India,"Ren Xiang Yu, Tan Qiang",,"M.R. Arjun, Dhruv Kapila",,21,16,21.0,15.0,,,42,31,2,0,2,0,4,3,1,0,1
2226,Victor_China_Open,2023-09-08,China,WD,6,0,75,Japan,China,"Rena Miyaura, Ayako Sakuramoto",,"Liu Sheng Shu, Tan Ning",,20,22,21.0,18.0,21.0,16.0,62,56,2,1,7,1,5,4,3,1,1
2227,Yonex_All_England_Open,2022-03-16,England,MS,2,1,35,Japan,Denmark,Kento Momota,2.0,Hans-Kristian Solberg Vittinghus,,21,18,,,,,21,18,1,0,2,0,4,4,9,1,1
2228,Victor_China_Open,2023-09-07,China,MD,4,0,28,Denmark,Chinesetaipei,"Kim Astrup, Anders Skaarup Rasmussen",,"Lee Jhe-Huei, Yang Po-Hsuan",,21,8,21.0,13.0,,,42,21,2,0,5,0,5,3,3,0,1
2229,Petronas_Malaysia_Open,2024-01-09,Malaysia,WS,4,0,31,Singapore,Canada,Yeo Jia Min,,Michelle Li,,21,9,21.0,14.0,,,42,23,2,0,4,0,8,3,3,4,1
2230,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,39,Japan,Hongkong,"Yuta Watanabe, Arisa Higashino",2.0,"Tang Chun Man, Tse Ying Suet",,21,13,21.0,14.0,,,42,27,2,0,2,0,4,3,17,2,1
2231,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,4,0,36,Indonesia,Malaysia,"Praveen Jordan, Melati Daeva Oktavianti",,"Chan Peng Soon, Cheah Yee See",,21,16,21.0,9.0,,,42,25,2,0,2,0,5,3,2,0,1
2232,Victor_China_Open,2023-09-06,China,XD,4,0,30,Chinesetaipei,Netherlands,"Ye Hong Wei, Lee Chia Hsin",,"Robin Tabeling, Selena Piek",,21,13,21.0,13.0,,,42,26,2,0,2,0,6,3,1,1,1
2233,Victor_China_Open,2023-09-08,China,MS,4,0,36,Indonesia,Indonesia,Jonatan Christie,5.0,Shesar Hiren Rhustavito,,21,12,21.0,17.0,,,42,29,2,0,2,0,4,4,5,1,1
2234,Victor_China_Open,2023-09-05,China,MS,4,0,41,Indonesia,India,Shesar Hiren Rhustavito,,Priyanshu Rajawat,,21,13,26.0,24.0,,,47,37,2,0,6,2,5,4,1,0,1
2235,Petronas_Malaysia_Open,2024-01-11,Malaysia,WS,6,0,64,Singapore,China,Yeo Jia Min,,Han Yue,8.0,16,21,21.0,19.0,22.0,20.0,59,60,2,1,7,1,7,6,2,4,1
2236,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,WS,4,0,47,Korea,China,Kim Ga Eun,,Wang Zhi Yi,7.0,21,19,22.0,20.0,,,43,39,2,0,9,0,5,7,3,1,1
2237,Victor_China_Open,2023-09-07,China,MS,6,0,67,Denmark,Chinesetaipei,Viktor Axelsen,1.0,Wang Tzu Wei,,20,22,21.0,6.0,21.0,14.0,62,42,2,1,4,1,8,5,7,1,1
2238,Victor_China_Open,2023-09-06,China,WS,2,1,18,Korea,Belgium,Kim Ga Eun,,Lianne Tan,,21,9,,,,,21,9,1,0,1,0,6,3,3,0,1
2239,Petronas_Malaysia_Open,2024-01-12,Malaysia,WS,4,0,40,China,Indonesia,Chen Yu Fei,2.0,Gregoria Mariska Tunjung,7.0,21,13,21.0,17.0,,,42,30,2,0,4,0,5,4,10,3,1
2240,Petronas_Malaysia_Open,2024-01-10,Malaysia,WD,4,0,43,Korea,Malaysia,"Baek Ha Na, Lee So Hee",8.0,"Anna Ching Yik Cheong, Teoh Mei Xing",,21,14,21.0,13.0,,,42,27,2,0,2,0,5,3,1,0,1
2241,Petronas_Malaysia_Open,2024-01-09,Malaysia,MD,4,0,41,Japan,Chinesetaipei,"Takuro Hoki, Yugo Kobayashi",7.0,"Lee Yang, Wang Chi-Lin",,21,16,21.0,15.0,,,42,31,2,0,2,0,8,5,4,6,1
2242,Victor_China_Open,2023-09-05,China,WS,4,0,32,Chinesetaipei,Chinesetaipei,Tai Tzu Ying,4.0,Pai Yu Po,,21,13,21.0,17.0,,,42,30,2,0,2,0,4,3,5,0,1
2243,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,4,0,37,Malaysia,England,"Tan Kian Meng, Lai Pei Jing",,"Gregory Mairs, Jenny Mairs",,21,14,21.0,13.0,,,42,27,2,0,5,0,6,3,5,0,1
2244,Yonex_All_England_Open,2022-03-16,England,MS,6,0,66,Canada,Thailand,Brian Yang,,Sitthikom Thammasin,,16,21,21.0,19.0,22.0,20.0,59,60,2,1,3,2,5,6,1,0,1
2245,Petronas_Malaysia_Open,2024-01-11,Malaysia,WD,4,0,46,China,Denmark,"Chen Qing Chen, Jia Yi Fan",1.0,"Maiken Fruergaard, Sara Thygesen",,21,13,22.0,20.0,,,43,33,2,0,4,0,7,5,9,0,1
2246,Victor_China_Open,2023-09-07,China,WS,4,0,44,China,Japan,Chen Yu Fei,3.0,Aya Ohori,,22,20,21.0,9.0,,,43,29,2,0,2,5,9,5,12,0,1
2247,Petronas_Malaysia_Open,2024-01-12,Malaysia,XD,6,0,58,Korea,China,"Kim Won Ho, Jeong Na Eun",7.0,"Zheng Si Wei, Huang Ya Qiong",1.0,21,11,18.0,21.0,21.0,17.0,60,49,2,1,2,1,5,6,3,5,1
2248,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,WD,4,0,41,China,Indonesia,"Zhang Shu Xian, Zheng Yu",,"Meilysa Trias Puspitasari, Rachel Allessya Rose",,21,18,21.0,8.0,,,42,26,2,0,4,0,6,2,4,0,1
2249,Petronas_Malaysia_Open,2024-01-10,Malaysia,WS,4,0,48,China,Japan,Chen Yu Fei,2.0,Aya Ohori,,21,18,21.0,12.0,,,42,30,2,0,3,0,7,4,12,0,1
2250,Victor_China_Open,2023-09-06,China,WS,4,0,37,Denmark,Usa,Line Højmark Kjaersfeldt,,Lauren Lam,,21,15,21.0,13.0,,,42,28,2,0,4,0,10,5,1,0,1
2251,Petronas_Malaysia_Open,2024-01-09,Malaysia,MS,6,0,65,India,Indonesia,Kidambi Srikanth,,Jonatan Christie,6.0,12,21,21.0,18.0,21.0,16.0,54,55,2,1,3,1,7,9,7,5,1
2252,Victor_China_Open,2023-09-05,China,XD,4,0,41,Malaysia,Malaysia,"Tan Kian Meng, Lai Pei Jing",,"Goh Soon Huat, Lai Shevon Jemie",,25,23,21.0,15.0,,,46,38,2,0,4,2,8,4,3,6,1
2253,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,WS,4,0,28,China,Myanmar,Wang Zhi Yi,7.0,Thet Htar Thuzar,,21,11,21.0,9.0,,,42,20,2,0,3,0,10,3,2,0,1
2254,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,39,Thailand,Malaysia,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",6.0,"Goh Soon Huat, Lai Shevon Jemie",,21,15,21.0,12.0,,,42,27,2,0,2,0,4,3,11,7,1
2255,Petronas_Malaysia_Open,2024-01-12,Malaysia,XD,4,0,32,Japan,Japan,"Yuta Watanabe, Arisa Higashino",2.0,"Hiroki Midorikawa, Natsu Saito",,21,14,21.0,8.0,,,42,22,2,0,3,0,8,3,2,0,1
2256,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,MD,4,0,42,Korea,Japan,"Kang Min Hyuk, Seo Seung Jae",,"Takuro Hoki, Yugo Kobayashi",3.0,21,18,21.0,14.0,,,42,32,2,0,3,0,8,4,6,3,1
2257,Victor_China_Open,2023-09-07,China,MS,4,0,49,Japan,Chinesetaipei,Kodai Naraoka,4.0,Lin Chun-Yi,,21,19,21.0,8.0,,,42,27,2,0,3,0,6,3,6,1,1
2258,Petronas_Malaysia_Open,2024-01-10,Malaysia,MD,6,0,59,Chinesetaipei,China,"Lee Jhe-Huei, Yang Po-Hsuan",7.0,"Chen Bo Yang, Liu Yi",,20,22,22.0,20.0,21.0,12.0,63,54,2,1,7,1,5,4,1,3,1
2259,Yonex_All_England_Open,2022-03-16,England,MS,4,0,43,Malaysia,Japan,Lee Zii Jia,6.0,Kenta Nishimoto,,21,16,21.0,17.0,,,42,33,2,0,2,0,9,5,9,3,1
2260,Victor_China_Open,2023-09-06,China,MS,4,0,49,China,Hongkong,Lu Guang Zu,,Ng Ka Long Angus,,21,17,21.0,15.0,,,42,32,2,0,4,0,6,4,2,1,1
2261,Petronas_Malaysia_Open,2024-01-09,Malaysia,MD,4,0,35,Denmark,Indonesia,"Kim Astrup, Anders Skaarup Rasmussen",4.0,"Leo Rolly Carnando, Daniel Marthin",,21,16,21.0,10.0,,,42,26,2,0,4,0,12,4,5,4,1
2262,Victor_China_Open,2023-09-05,China,WD,6,0,54,Malaysia,Netherlands,"Tan Pearly, Thinaah Muralitharan",,"Debora Jille, Cheryl Seinen",,17,21,21.0,17.0,21.0,10.0,59,48,2,1,2,4,6,4,1,0,1
2263,Petronas_Malaysia_Open,2024-01-12,Malaysia,WS,6,0,62,Korea,Singapore,An Se Young,1.0,Yeo Jia Min,,16,21,21.0,12.0,21.0,19.0,58,52,2,1,4,6,5,6,8,2,1
2264,Petronas_Malaysia_Open,2024-01-11,Malaysia,MS,4,0,38,China,France,Shi Yu Qi,7.0,Toma Junior Popov,,21,13,21.0,5.0,,,42,18,2,0,3,0,7,2,2,0,1
2265,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,MS,4,0,51,France,Chinesetaipei,Toma Junior Popov,,Lin Chun-Yi,,21,18,21.0,15.0,,,42,33,2,0,3,0,4,5,2,2,1
2266,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,WS,4,0,43,China,Japan,Chen Yu Fei,4.0,Saena Kawakami,,21,13,21.0,19.0,,,42,32,2,0,6,0,8,6,5,1,1
2267,Victor_China_Open,2023-09-06,China,MD,4,0,37,Denmark,France,"Rasmus Kjær, Frederik Søgaard",,"Lucas Corvee, Ronan Labar",,21,17,21.0,9.0,,,42,26,2,0,3,0,7,2,1,0,1
2268,Victor_China_Open,2023-09-07,China,MD,4,0,36,Malaysia,Denmark,"Ong Yew Sin, Teo Ee Yi",,"Rasmus Kjær, Frederik Søgaard",,21,12,21.0,17.0,,,42,29,2,0,3,0,6,4,1,1,1
2269,Petronas_Malaysia_Open,2024-01-10,Malaysia,MS,2,1,13,Japan,Malaysia,Koki Watanabe,,Ng Tze Yong,,12,8,,,,,12,8,1,0,0,0,4,3,2,0,1
2270,Petronas_Malaysia_Open,2024-01-09,Malaysia,WD,2,1,13,Japan,Korea,"Rin Iwanaga, Kie Nakanishi",,"Jeong Na Eun, Kim Hye Jeong",5.0,14,8,,,,,14,8,1,0,0,0,5,3,1,2,1
2271,Petronas_Malaysia_Open,2024-01-12,Malaysia,WD,4,0,40,Korea,China,"Baek Ha Na, Lee So Hee",8.0,"Li Wen Mei, Liu Xuan Xuan",,21,13,21.0,14.0,,,42,27,2,0,6,0,4,3,4,0,1
2272,Victor_China_Open,2023-09-05,China,MD,4,0,38,Japan,Scotland,"Akira Koga, Taichi Saito",,"Alexander Dunn, Adam Hall",,21,13,21.0,17.0,,,42,30,2,0,3,0,4,3,1,0,1
2273,Yonex_All_England_Open,2022-03-16,England,MS,6,0,49,Korea,Hongkong,Heo Kwang Hee,,Lee Cheuk Yiu,,21,13,9.0,21.0,21.0,16.0,51,50,2,1,2,1,6,7,1,2,1
2274,Petronas_Malaysia_Open,2024-01-11,Malaysia,WS,4,0,39,Indonesia,Malaysia,Gregoria Mariska Tunjung,7.0,Goh Jin Wei,,21,15,24.0,22.0,,,45,37,2,0,4,1,4,4,5,3,1
2275,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,WD,4,0,28,Thailand,Usa,"Benyapa Aimsaard, Nuntakarn Aimsaard",,"Annie Xu, Kerry Xu",,21,11,21.0,15.0,,,42,26,2,0,3,0,5,5,2,0,1
2276,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,WS,4,0,32,Korea,Scotland,An Se Young,2.0,Kirsty Gilmour,,21,11,21.0,9.0,,,42,20,2,0,3,0,9,3,6,0,1
2277,Petronas_Malaysia_Open,2024-01-12,Malaysia,MS,6,0,77,Denmark,Japan,Anders Antonsen,,Kodai Naraoka,2.0,16,21,21.0,12.0,21.0,7.0,58,40,2,1,2,2,9,4,4,4,1
2278,Victor_China_Open,2023-09-07,China,WD,4,0,34,Japan,Malaysia,"Rena Miyaura, Ayako Sakuramoto",,"Anna Ching Yik Cheong, Teoh Mei Xing",,21,11,21.0,18.0,,,42,29,2,0,4,0,8,5,1,0,1
2279,Victor_China_Open,2023-09-06,China,MD,6,0,59,Indonesia,Japan,"Pramudya Kusumawardana, Yeremia Erich Yoche Yacob Rambitan",,"Ayato Endo, Yuta Takei",4.0,22,20,19.0,21.0,21.0,17.0,62,58,2,1,5,1,4,4,4,0,1
2280,Petronas_Malaysia_Open,2024-01-09,Malaysia,MS,4,0,43,Denmark,Singapore,Viktor Axelsen,1.0,Loh Kean Yew,,21,13,21.0,15.0,,,42,28,2,0,7,0,6,3,9,2,1
2281,Victor_China_Open,2023-09-05,China,MS,6,0,56,Canada,Israel,Brian Yang,,Misha Zilberman,,21,8,14.0,21.0,21.0,18.0,56,47,2,1,6,2,5,6,2,3,1
2282,Petronas_Malaysia_Open,2024-01-10,Malaysia,MD,4,0,39,Malaysia,Thailand,"Goh Sze Fei, Nur Izzuddin",,"Supak Jomkoh, Kittinupong Kedren",,21,17,22.0,20.0,,,43,37,2,0,6,1,7,4,1,2,1
2283,Petronas_Malaysia_Open,2024-01-13,Malaysia,XD,4,0,41,Korea,Singapore,"Kim Won Ho, Jeong Na Eun",7.0,"Hee Yong Kai Terry, Tan Wei Han Jessica",,21,16,21.0,16.0,,,42,32,2,0,4,0,4,3,4,0,1
2284,Petronas_Malaysia_Open,2024-01-12,Malaysia,WD,4,0,39,Japan,India,"Rin Iwanaga, Kie Nakanishi",,"Tanisha Crasto, Ashwini Ponnappa",,21,15,21.0,13.0,,,42,28,2,0,3,0,5,4,2,0,1
2285,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,42,Japan,Malaysia,"Hiroki Midorikawa, Natsu Saito",,"Chen Tang Jie, Toh Ee Wei",8.0,24,22,21.0,14.0,,,45,36,2,0,8,0,5,4,2,2,1
2286,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,MD,6,0,56,Indonesia,England,"Pramudya Kusumawardana, Yeremia Erich Yoche Yacob Rambitan",,"Ben Lane, Sean Vendy",,21,15,13.0,21.0,21.0,14.0,55,50,2,1,4,2,4,5,4,0,1
2287,Victor_China_Open,2023-09-07,China,WD,4,0,45,Korea,Malaysia,"Baek Ha Na, Lee So Hee",,"Vivian Hoo, Lim Chiew Sien",,21,17,21.0,14.0,,,42,31,2,0,4,0,6,3,2,0,1
2288,Victor_China_Open,2023-09-06,China,XD,4,0,38,Japan,Thailand,"Hiroki Midorikawa, Natsu Saito",,"Supak Jomkoh, Supissara Paewsampran",,21,19,21.0,18.0,,,42,37,2,0,4,0,5,3,1,1,1
2289,Petronas_Malaysia_Open,2024-01-13,Malaysia,WS,6,0,72,Chinesetaipei,China,Tai Tzu Ying,4.0,Chen Yu Fei,2.0,17,21,21.0,15.0,21.0,18.0,59,54,2,1,3,2,6,5,19,9,1
2290,Petronas_Malaysia_Open,2024-01-09,Malaysia,MD,4,0,30,China,Malaysia,"Liang Wei Keng, Wang Chang",1.0,"Man Wei Chong, Kai Wun Tee",,21,12,21.0,19.0,,,42,31,2,0,7,0,5,5,4,0,1
2291,Victor_China_Open,2023-09-05,China,WD,4,0,34,Japan,Germany,"Yuki Fukushima, Sayaka Hirota",5.0,"Linda Efler, Isabel Lohau",,21,6,21.0,8.0,,,42,14,2,0,2,0,9,2,7,0,1
2292,Yonex_All_England_Open,2022-03-16,England,XD,4,0,38,Denmark,Malaysia,"Mathias Thyrri, Amalie Magelund",,"Goh Soon Huat, Lai Shevon Jemie",,21,18,21.0,16.0,,,42,34,2,0,7,0,5,5,1,1,1
2293,Petronas_Malaysia_Open,2024-01-10,Malaysia,MS,4,0,43,Denmark,India,Anders Antonsen,,Prannoy H. S.,8.0,21,14,21.0,11.0,,,42,25,2,0,3,0,7,4,1,2,1
2294,Petronas_Malaysia_Open,2024-01-12,Malaysia,MD,4,0,34,Japan,Malaysia,"Takuro Hoki, Yugo Kobayashi",7.0,"Ong Yew Sin, Teo Ee Yi",,21,15,21.0,9.0,,,42,24,2,0,3,0,7,3,8,1,1
2295,Petronas_Malaysia_Open,2024-01-11,Malaysia,MS,4,0,54,Denmark,Japan,Anders Antonsen,,Koki Watanabe,,21,14,21.0,17.0,,,42,31,2,0,4,0,7,5,3,0,1
2296,Petronas_Malaysia_Open,2024-01-13,Malaysia,XD,6,0,50,Japan,China,"Yuta Watanabe, Arisa Higashino",2.0,"Jiang Zhen Bang, Wei Ya Xin",5.0,21,15,12.0,21.0,21.0,15.0,54,51,2,1,2,2,6,4,1,3,1
2297,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,WD,4,0,48,China,China,"Chen Qing Chen, Jia Yi Fan",1.0,"Li Wen Mei, Liu Xuan Xuan",,21,17,21.0,16.0,,,42,33,2,0,3,0,6,4,2,0,1
2298,Petronas_Malaysia_Open,2024-01-14,Malaysia,XD,4,0,37,Japan,Korea,"Yuta Watanabe, Arisa Higashino",2.0,"Kim Won Ho, Jeong Na Eun",7.0,21,18,21.0,15.0,,,42,33,2,0,5,0,4,3,2,3,1
2299,Petronas_Malaysia_Open,2024-01-12,Malaysia,MS,6,0,61,Denmark,Hongkong,Viktor Axelsen,1.0,Ng Ka Long Angus,,16,21,21.0,18.0,21.0,9.0,58,48,2,1,4,1,8,6,13,1,1
2300,Petronas_Malaysia_Open,2024-01-09,Malaysia,MS,6,0,75,China,Denmark,Shi Yu Qi,7.0,Rasmus Gemke,,20,22,21.0,12.0,21.0,10.0,62,44,2,1,2,2,6,5,7,1,1
2301,Victor_China_Open,2023-09-07,China,XD,6,0,59,Malaysia,Korea,"Chen Tang Jie, Toh Ee Wei",,"Kim Won Ho, Jeong Na Eun",6.0,21,15,15.0,21.0,21.0,18.0,57,54,2,1,7,1,9,3,1,2,1
2302,Victor_China_Open,2023-09-05,China,MD,4,0,33,Chinesetaipei,Chinesetaipei,"Lee Jhe-Huei, Yang Po-Hsuan",,"Lu Ching Yao, Yang Po Han",,22,20,21.0,13.0,,,43,33,2,0,4,0,5,3,1,2,1
2303,Victor_China_Open,2023-09-06,China,WD,6,0,66,Malaysia,Japan,"Vivian Hoo, Lim Chiew Sien",,"Rui Hirokami, Yuna Kato",,12,21,21.0,11.0,22.0,20.0,55,52,2,1,3,2,5,4,1,0,1
2304,Petronas_Malaysia_Open,2024-01-13,Malaysia,WD,4,0,45,China,Korea,"Zhang Shu Xian, Zheng Yu",,"Baek Ha Na, Lee So Hee",8.0,21,17,21.0,17.0,,,42,34,2,0,3,0,4,4,1,3,1
2305,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,47,Malaysia,France,"Chen Tang Jie, Toh Ee Wei",8.0,"Thom Gicquel, Delphine Delrue",,21,17,21.0,18.0,,,42,35,2,0,4,0,5,6,2,1,1
2306,Petronas_Malaysia_Open,2024-01-14,Malaysia,WS,6,0,58,Korea,Chinesetaipei,An Se Young,1.0,Tai Tzu Ying,4.0,10,21,21.0,10.0,21.0,18.0,52,49,2,1,2,2,5,5,12,2,1
2307,Petronas_Malaysia_Open,2024-01-11,Malaysia,MD,6,0,61,Malaysia,Denmark,"Ong Yew Sin, Teo Ee Yi",,"Kim Astrup, Anders Skaarup Rasmussen",4.0,21,10,11.0,21.0,24.0,22.0,56,53,2,1,6,2,5,5,2,2,1
2308,Petronas_Malaysia_Open,2024-01-12,Malaysia,MD,6,0,64,Korea,Malaysia,"Kang Min Hyuk, Seo Seung Jae",,"Aaron Chia, Soh Wooi Yik",3.0,16,21,21.0,18.0,21.0,13.0,58,52,2,1,5,1,8,6,3,2,1
2309,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,WS,4,0,30,Japan,Japan,Saena Kawakami,,Aya Ohori,,21,15,21.0,7.0,,,42,22,2,0,3,0,11,5,2,1,1
2310,Petronas_Malaysia_Open,2024-01-13,Malaysia,WS,4,0,36,Korea,China,An Se Young,1.0,Zhang Yi Man,,21,17,21.0,11.0,,,42,28,2,0,5,0,5,6,2,0,1
2311,Petronas_Malaysia_Open,2024-01-14,Malaysia,WD,4,0,52,China,China,"Liu Sheng Shu, Tan Ning",,"Zhang Shu Xian, Zheng Yu",,21,18,21.0,18.0,,,42,36,2,0,2,0,5,4,4,2,1
2312,Petronas_Malaysia_Open,2024-01-09,Malaysia,WD,4,0,35,Korea,Chinesetaipei,"Kim So Yeong, Kong Hee Yong",3.0,"Lee Chia Hsin, Teng Chun Hsun",,21,11,21.0,11.0,,,42,22,2,0,2,0,6,2,2,0,1
2313,Victor_China_Open,2023-09-07,China,XD,4,0,31,Thailand,Indonesia,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",4.0,"Rinov Rivaldy, Pitha Haningtyas Mentari",,21,16,21.0,13.0,,,42,29,2,0,4,0,6,3,7,0,1
2314,Victor_China_Open,2023-09-06,China,XD,6,0,61,Japan,Hongkong,"Yuta Watanabe, Arisa Higashino",2.0,"Lee Chun Hei Reginald, Ng Tsz Yau",,21,23,21.0,18.0,21.0,11.0,63,52,2,1,6,1,7,5,5,0,1
2315,Victor_China_Open,2023-09-05,China,MD,6,0,64,Chinesetaipei,Germany,"Fang-Chih Lee, Fang-Jen Lee",,"Mark Lamsfuss, Marvin Seidel",,18,21,21.0,13.0,21.0,16.0,60,50,2,1,4,1,6,6,1,1,1
2316,Petronas_Malaysia_Open,2024-01-10,Malaysia,MD,6,0,62,Malaysia,Denmark,"Aaron Chia, Soh Wooi Yik",3.0,"Rasmus Kjær, Frederik Søgaard",,20,22,21.0,13.0,21.0,13.0,62,48,2,1,2,2,8,4,1,0,1
