,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Team 1 Name,Player 2 Team 1 Name,Team 1 Seed,Player 1 Team 2 Name,Player 2 Team 2 Name,Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
481,Yonex_All_England_Open,2024-03-13,England,XD,6,0,57,Malaysia,Thailand,Chen Tang Jie,Toh Ee Wei,0,Dechapol Puavaranukroh,Sapsiree Taerattanachai,6,21,14,12,21,21,15,54,50,2,1,2,2,5,6,2,5,1
482,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,6,0,70,Indonesia,England,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Marcus Ellis,Lauren Smith,0,21,11,19,21,21,19,61,51,2,1,2,4,5,7,3,0,1
483,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,4,0,43,Thailand,China,Supak Jomkoh,Supissara Paewsampran,0,Feng Yan Zhe,Huang Dong Ping,4,22,20,21,19,0,0,43,39,2,0,6,0,5,3,2,5,1
484,Yonex_All_England_Open,2024-03-12,England,XD,6,0,66,Denmark,Japan,Mathias Christiansen,Alexandra Bøje,0,Hiroki Midorikawa,Natsu Saito,0,22,24,21,14,21,14,64,52,2,1,4,2,4,5,1,0,1
485,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,38,Japan,Denmark,Yuta Watanabe,Arisa Higashino,2,Mathias Thyrri,Amalie Magelund,0,21,15,21,11,0,0,42,26,2,0,3,0,5,2,2,0,1
486,Yonex_All_England_Open,2024-03-17,England,XD,4,0,38,China,Japan,Zheng Si Wei,Huang Ya Qiong,1,Yuta Watanabe,Arisa Higashino,2,21,16,21,11,0,0,42,27,2,0,4,0,6,3,15,5,1
487,Yonex_All_England_Open,2024-03-14,England,XD,4,0,42,Indonesia,England,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Marcus Ellis,Lauren Smith,0,21,17,21,9,0,0,42,26,2,0,2,0,7,4,3,0,1
488,Yonex_All_England_Open,2024-03-16,England,XD,4,0,38,Japan,Netherlands,Yuta Watanabe,Arisa Higashino,2,Robin Tabeling,Selena Piek,0,21,14,21,16,0,0,42,30,2,0,3,0,6,5,4,1,1
489,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,6,0,60,Malaysia,England,Goh Soon Huat,Lai Shevon Jemie,0,Gregory Mairs,Jenny Mairs,0,21,16,15,21,21,17,57,54,2,1,5,1,5,4,4,1,1
490,Yonex_All_England_Open,2024-03-14,England,XD,4,0,38,China,Denmark,Zheng Si Wei,Huang Ya Qiong,1,Mathias Christiansen,Alexandra Bøje,0,21,16,21,17,0,0,42,33,2,0,3,0,5,7,6,0,1
491,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,4,0,32,Korea,Malaysia,Seo Seung Jae,Chae Yu Jung,4,Chen Tang Jie,Toh Ee Wei,0,21,13,21,15,0,0,42,28,2,0,4,0,7,3,4,1,1
492,Yonex_All_England_Open,2024-03-16,England,XD,4,0,39,China,China,Zheng Si Wei,Huang Ya Qiong,1,Feng Yan Zhe,Huang Dong Ping,4,21,14,21,13,0,0,42,27,2,0,5,0,9,3,7,1,1
493,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,6,0,63,Malaysia,Chinesetaipei,Chan Peng Soon,Cheah Yee See,0,Chang Ko-Chi,Lee Chih Chen,0,11,21,26,24,21,8,58,53,2,1,7,3,6,6,3,0,1
494,Yonex_All_England_Open,2024-03-15,England,XD,4,0,36,China,Hongkong,Feng Yan Zhe,Huang Dong Ping,4,Tang Chun Man,Tse Ying Suet,8,21,15,21,8,0,0,42,23,2,0,2,0,5,3,1,1,1
495,Yonex_All_England_Open,2024-03-13,England,XD,4,0,30,China,Australia,Feng Yan Zhe,Huang Dong Ping,4,Kenneth Zhe Hooi Choo,Gronya Somerville,0,21,12,21,11,0,0,42,23,2,0,3,0,7,4,1,0,1
496,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,6,0,54,Indonesia,Korea,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Seo Seung Jae,Chae Yu Jung,4,21,15,15,21,21,4,57,40,2,1,3,1,11,5,1,3,1
497,Yonex_All_England_Open,2024-03-15,England,XD,4,0,41,Japan,Korea,Yuta Watanabe,Arisa Higashino,2,Kim Won Ho,Jeong Na Eun,7,21,15,21,17,0,0,42,32,2,0,2,0,7,3,2,3,1
498,Yonex_All_England_Open,2024-03-14,England,XD,4,0,40,Hongkong,Malaysia,Tang Chun Man,Tse Ying Suet,8,Tan Kian Meng,Lai Pei Jing,0,21,17,21,11,0,0,42,28,2,0,2,0,4,4,7,3,1
499,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,6,0,50,Japan,Japan,Kyohei Yamashita,Naru Shinoya,0,Yuki Kaneko,Misaki Matsutomo,0,21,15,18,21,21,11,60,47,2,1,3,1,6,4,2,2,1
500,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,28,Korea,Canada,Seo Seung Jae,Chae Yu Jung,3,Ty Alexander Lindeman,Josephine Wu,0,21,12,21,11,0,0,42,23,2,0,2,0,6,3,1,0,1
501,Yonex_All_England_Open,2024-03-12,England,XD,6,0,74,England,England,Marcus Ellis,Lauren Smith,0,Gregory Mairs,Jenny Mairs,0,19,21,21,16,22,20,62,57,2,1,4,2,6,7,2,1,1
502,Yonex_All_England_Open,2024-03-15,England,XD,6,0,53,Netherlands,Chinesetaipei,Robin Tabeling,Selena Piek,0,Ye Hong Wei,Lee Chia Hsin,0,11,21,21,19,21,19,53,59,2,1,5,1,4,5,1,1,1
503,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,6,0,56,Chinesetaipei,Indonesia,Yang Po-Hsuan,Hu Ling Fang,0,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,16,18,21,21,17,60,54,2,1,3,5,5,7,1,0,1
504,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,42,China,Indonesia,Zheng Si Wei,Huang Ya Qiong,1,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,18,21,17,0,0,42,35,2,0,3,0,4,4,5,0,1
505,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,34,Denmark,Indonesia,Mathias Thyrri,Amalie Magelund,0,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,17,21,14,0,0,42,31,2,0,2,0,7,5,2,1,1
506,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,34,Korea,Indonesia,Seo Seung Jae,Chae Yu Jung,3,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,21,12,21,16,0,0,42,28,2,0,4,0,9,5,3,1,1
507,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,XD,4,0,41,Thailand,Indonesia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,0,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,21,16,21,17,0,0,42,33,2,0,2,0,5,4,3,0,1
508,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,6,0,43,Hongkong,Malaysia,Lee Chun Hei Reginald,Ng Tsz Yau,0,Goh Soon Huat,Lai Shevon Jemie,0,16,21,21,17,21,10,58,48,2,1,4,1,13,6,3,1,1
509,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,XD,4,0,30,China,Hongkong,Zheng Si Wei,Huang Ya Qiong,0,Tang Chun Man,Tse Ying Suet,0,21,17,21,10,0,0,42,27,2,0,5,0,5,3,13,1,1
510,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,6,0,60,Korea,Japan,Kim Won Ho,Jeong Na Eun,7,Kyohei Yamashita,Naru Shinoya,0,11,21,21,17,21,18,53,56,2,1,2,1,4,4,7,1,1
511,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,2,1,35,Denmark,Japan,Mathias Christiansen,Alexandra Bøje,0,Yuta Watanabe,Arisa Higashino,0,18,21,0,0,0,0,18,21,0,1,1,4,10,7,3,8,1
512,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,4,0,40,Indonesia,Chinesetaipei,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Ye Hong Wei,Lee Chia Hsin,0,21,19,21,19,0,0,42,38,2,0,5,0,7,5,3,1,1
513,Yonex_All_England_Open,2024-03-13,England,XD,6,0,60,Singapore,Chinesetaipei,Hee Yong Kai Terry,Tan Wei Han Jessica,0,Yang Po-Hsuan,Hu Ling Fang,0,23,21,19,21,21,12,63,54,2,1,5,1,8,4,1,0,1
514,Yonex_All_England_Open,2024-03-14,England,XD,4,0,33,Chinesetaipei,Thailand,Ye Hong Wei,Lee Chia Hsin,0,Supak Jomkoh,Supissara Paewsampran,0,21,19,21,15,0,0,42,34,2,0,2,0,6,5,1,0,1
515,Yonex_All_England_Open,2024-03-12,England,XD,4,0,38,Indonesia,China,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Jiang Zhen Bang,Wei Ya Xin,5,21,10,21,16,0,0,42,26,2,0,2,0,6,3,2,2,1
516,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,33,China,Malaysia,Jiang Zhen Bang,Wei Ya Xin,5,Chan Peng Soon,Cheah Yee See,0,21,14,21,14,0,0,42,28,2,0,3,0,8,3,1,0,1
517,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,4,0,34,Korea,Netherlands,Kim Won Ho,Jeong Na Eun,0,Robin Tabeling,Selena Piek,0,21,15,21,18,0,0,42,33,2,0,3,0,8,8,4,0,1
518,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,37,China,China,Jiang Zhen Bang,Wei Ya Xin,5,Cheng Xing,Zhang Chi,0,21,18,21,16,0,0,42,34,2,0,5,0,7,4,2,1,1
519,Yonex_All_England_Open,2024-03-12,England,XD,4,0,43,Malaysia,Chinesetaipei,Goh Soon Huat,Lai Shevon Jemie,0,Chang Ko-Chi,Lee Chih Chen,0,21,17,26,24,0,0,47,41,2,0,5,2,6,4,2,1,1
520,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,41,Singapore,Thailand,Hee Yong Kai Terry,Tan Wei Han Jessica,0,Supak Jomkoh,Supissara Paewsampran,0,21,14,23,21,0,0,44,35,2,0,7,1,7,4,1,1,1
521,Yonex_All_England_Open,2024-03-14,England,XD,6,0,58,Netherlands,Malaysia,Robin Tabeling,Selena Piek,0,Chen Tang Jie,Toh Ee Wei,0,17,21,21,19,21,16,59,56,2,1,2,4,6,7,2,3,1
522,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,4,0,33,Thailand,Netherlands,Dechapol Puavaranukroh,Sapsiree Taerattanachai,6,Robin Tabeling,Selena Piek,0,21,15,21,10,0,0,42,25,2,0,2,0,6,5,9,3,1
523,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,6,0,46,Korea,Japan,Kim Won Ho,Jeong Na Eun,0,Hiroki Midorikawa,Natsu Saito,0,21,13,17,21,21,11,59,45,2,1,3,2,5,5,3,1,1
524,Yonex_All_England_Open,2024-03-13,England,XD,4,0,32,Korea,Canada,Kim Won Ho,Jeong Na Eun,7,Ty Alexander Lindeman,Josephine Wu,0,21,14,21,16,0,0,42,30,2,0,4,0,5,3,2,0,1
525,Yonex_All_England_Open,2024-03-14,England,XD,4,0,28,China,Malaysia,Feng Yan Zhe,Huang Dong Ping,4,Goh Soon Huat,Lai Shevon Jemie,0,21,12,21,5,0,0,42,17,2,0,2,0,14,4,1,0,1
526,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,XD,6,0,57,China,China,Jiang Zhen Bang,Wei Ya Xin,0,Feng Yan Zhe,Huang Dong Ping,2,21,17,11,21,21,16,53,54,2,1,3,1,10,5,1,7,1
527,Yonex_All_England_Open,2024-03-13,England,XD,4,0,36,Japan,Japan,Yuta Watanabe,Arisa Higashino,2,Kyohei Yamashita,Naru Shinoya,0,21,12,21,16,0,0,42,28,2,0,3,0,8,5,3,0,1
528,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,XD,4,0,39,Malaysia,Korea,Tan Kian Meng,Lai Pei Jing,0,Kim Won Ho,Jeong Na Eun,0,21,8,21,19,0,0,42,27,2,0,6,0,8,3,3,2,1
529,Kapal_Api_Indonesia_Open,2024-06-08,Indonesia,XD,4,0,43,China,Thailand,Zheng Si Wei,Huang Ya Qiong,0,Dechapol Puavaranukroh,Sapsiree Taerattanachai,0,21,19,21,19,0,0,42,38,2,0,5,0,5,4,13,3,1
530,Yonex_All_England_Open,2024-03-12,England,XD,6,0,65,Hongkong,Indonesia,Tang Chun Man,Tse Ying Suet,8,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,14,19,21,21,18,61,53,2,1,7,1,6,4,7,1,1
531,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,4,0,24,China,Chinesetaipei,Jiang Zhen Bang,Wei Ya Xin,0,Yang Po-Hsuan,Hu Ling Fang,0,21,12,21,7,0,0,42,19,2,0,2,0,7,4,1,0,1
532,Kapal_Api_Indonesia_Open,2024-06-08,Indonesia,XD,4,0,39,China,Malaysia,Jiang Zhen Bang,Wei Ya Xin,0,Tan Kian Meng,Lai Pei Jing,0,21,16,21,18,0,0,42,34,2,0,2,0,5,4,3,0,1
533,Yonex_All_England_Open,2024-03-12,England,XD,4,0,25,China,Usa,Zheng Si Wei,Huang Ya Qiong,1,Vinson Chiu,Jennie Gai,0,21,6,21,11,0,0,42,17,2,0,3,0,8,3,1,0,1
534,Kapal_Api_Indonesia_Open,2024-06-09,Indonesia,XD,4,0,32,China,China,Jiang Zhen Bang,Wei Ya Xin,0,Zheng Si Wei,Huang Ya Qiong,0,21,11,21,14,0,0,42,25,2,0,2,0,8,4,2,3,1
535,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,4,0,49,Japan,Singapore,Yuki Kaneko,Misaki Matsutomo,0,Hee Yong Kai Terry,Tan Wei Han Jessica,0,21,19,22,20,0,0,43,39,2,0,3,1,4,4,2,2,1
536,Yonex_All_England_Open,2024-03-14,England,XD,4,0,36,Japan,Hongkong,Yuta Watanabe,Arisa Higashino,2,Lee Chun Hei Reginald,Ng Tsz Yau,0,21,19,21,12,0,0,42,31,2,0,8,0,7,4,5,0,1
537,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,6,0,57,India,Usa,Reddy B. Sumeeth,Reddy Sikki,0,Vinson Chiu,Jennie Gai,0,18,21,21,16,21,17,60,54,2,1,6,1,6,4,1,0,1
538,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,4,0,35,Indonesia,Germany,Adnan Maulana,Nita Violina Marwah,0,Jan Colin Voelker,Isabel Lohau,0,21,11,21,19,0,0,42,30,2,0,5,0,5,5,1,0,1
539,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,4,0,27,China,India,Zheng Si Wei,Huang Ya Qiong,0,Reddy B. Sumeeth,Reddy Sikki,0,21,9,21,11,0,0,42,20,2,0,2,0,6,2,1,0,1
540,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,6,0,58,Thailand,Thailand,Dechapol Puavaranukroh,Sapsiree Taerattanachai,0,Supak Jomkoh,Supissara Paewsampran,0,21,15,18,21,23,21,62,57,2,1,5,1,5,5,6,0,1
541,Yonex_All_England_Open,2024-03-13,England,XD,6,0,57,Netherlands,Denmark,Robin Tabeling,Selena Piek,0,Mathias Thyrri,Amalie Magelund,0,14,21,21,13,24,22,59,56,2,1,3,3,4,4,2,0,1
542,Yonex_All_England_Open,2024-03-14,England,XD,4,0,35,Korea,Singapore,Kim Won Ho,Jeong Na Eun,7,Hee Yong Kai Terry,Tan Wei Han Jessica,0,21,14,21,15,0,0,42,29,2,0,4,0,6,6,4,0,1
543,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,4,0,35,Hongkong,Malaysia,Tang Chun Man,Tse Ying Suet,0,Choong Hon Jian,Go Pei Kee,0,21,15,21,18,0,0,42,33,2,0,2,0,5,3,1,0,1
544,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,6,0,59,China,Indonesia,Zheng Si Wei,Huang Ya Qiong,0,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,23,21,15,21,13,63,51,2,1,4,2,6,4,5,0,1
545,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,4,0,31,Thailand,Indonesia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,0,Adnan Maulana,Nita Violina Marwah,0,21,8,21,13,0,0,42,21,2,0,4,0,5,2,2,0,1
546,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,4,0,42,China,Japan,Feng Yan Zhe,Huang Dong Ping,2,Yuki Kaneko,Misaki Matsutomo,0,21,10,22,20,0,0,43,30,2,0,3,0,4,6,1,0,1
547,Yonex_All_England_Open,2024-03-13,England,XD,6,0,49,Thailand,Thailand,Supak Jomkoh,Supissara Paewsampran,0,Ruttanapak Oupthong,Jhenicha Sudjaipraparat,0,21,16,19,21,21,14,61,51,2,1,4,3,6,4,1,0,1
548,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,6,0,51,China,China,Feng Yan Zhe,Huang Dong Ping,2,Guo Xin Wa,Chen Fang Hui,0,21,16,18,21,21,16,60,53,2,1,4,3,6,4,1,0,1
549,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,6,0,60,Malaysia,Denmark,Tan Kian Meng,Lai Pei Jing,0,Mathias Christiansen,Alexandra Bøje,0,15,21,23,21,21,14,59,56,2,1,2,4,7,7,3,2,1
550,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,6,0,50,China,Malaysia,Jiang Zhen Bang,Wei Ya Xin,0,Roy King Yap,Valeree Siow,0,19,21,21,13,21,18,61,52,2,1,3,5,7,5,2,0,1
551,Yonex_All_England_Open,2024-03-13,England,XD,4,0,34,Hongkong,Japan,Lee Chun Hei Reginald,Ng Tsz Yau,0,Yuki Kaneko,Misaki Matsutomo,0,21,19,21,15,0,0,42,34,2,0,3,0,5,4,2,1,1
552,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,6,0,48,Hongkong,Hongkong,Tang Chun Man,Tse Ying Suet,0,Lee Chun Hei Reginald,Ng Tsz Yau,0,19,21,21,17,21,13,61,51,2,1,4,2,5,5,4,0,1
553,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,6,0,54,Netherlands,Usa,Robin Tabeling,Selena Piek,0,Presley Smith,Allison Lee,0,19,21,21,18,21,12,61,51,2,1,2,4,6,5,1,0,1
554,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,4,0,24,Malaysia,Algeria,Tan Kian Meng,Lai Pei Jing,0,Koceila Mammeri,Tanina Violette Mammeri,0,21,9,21,15,0,0,42,24,2,0,3,0,9,4,1,0,1
