Rank,Country/Territory,Name,Date,Points Accumulated
47,RUS,Evgenij Dremin,2020-03-17,"3,340"
48,CHN,Guo Xin Wa,2020-03-17,"3,000"
48,EGY,Adham Hatem Elgamal,2020-03-17,"3,000"
50,IND,Saurabh Sharma,2020-03-17,"2,750"
50,ENG,Callum Hemming,2020-03-17,"2,750"
50,CHN,Feng Yan Zhe,2020-03-17,"2,750"
50,IND,Sai Pratheek.K,2020-03-17,"2,750"
50,THA,Kunlavut Vitidsarn,2020-03-17,"2,750"
50,DEN,Mathias Thyrri,2020-03-17,"2,750"
50,JPN,Kyohei Yamashita,2020-03-17,"2,750"
50,GER,Jones Ralfy Jansen,2020-03-17,"2,750"
50,CHN,Ren Xiang Yu,2020-03-17,"2,750"
50,INA,Dejan Ferdinansyah,2020-03-17,"2,750"
50,ENG,Tom Wolfenden,2020-03-17,"2,750"
50,IND,Dhruv Kapila,2020-03-17,"2,750"
50,IND,Raju Mohamed Rehan,2020-03-17,"2,750"
63,IND,Venkat Gaurav Prasad,2020-03-17,"2,330"
64,MAS,Low Hang Yee,2020-03-17,"2,220"
65,IND,Reddy B. Sumeeth,2020-03-17,"1,670"
65,IND,Vinay Kumar Singh,2020-03-17,"1,670"
65,IND,Tushar Sharma,2020-03-17,"1,670"
65,IND,Arun George,2020-03-17,"1,670"
65,IND,Anubhav Saxena,2020-03-17,"1,670"
65,IND,Kashish Sharma,2020-03-17,"1,670"
65,IND,Shivam Sharma,2020-03-17,"1,670"
65,ISR,Misha Zilberman,2020-03-17,"1,670"
65,DEN,Daniel Lundgaard,2020-03-17,"1,670"
65,IND,Utkarsh Arora,2020-03-17,"1,670"
65,HKG,Law Cheuk Him,2020-03-17,"1,670"
65,HKG,Ho Wai Lun,2020-03-17,"1,670"
65,USA,Mathew Fogarty,2020-03-17,"1,670"
65,THA,Nipitphon Phuangphuapet,2020-03-17,"1,670"
65,IND,M.R. Arjun,2020-03-17,"1,670"
65,AUS,Simon Wing Hang Leung,2020-03-17,"1,670"
65,IND,Krishna Prasad Garaga,2020-03-17,"1,670"
65,ENG,Gregory Mairs,2020-03-17,"1,670"
65,GER,Bjarne Geiss,2020-03-17,"1,670"
65,IND,Gaurav Deswal,2020-03-17,"1,670"
85,MAS,Chia Weijie,2020-03-17,880
86,ISR,Misha Zilberman,2020-03-17,660
86,IND,Siddharth Jakhar,2020-03-17,660
86,IND,Anjan Buragohain,2020-03-17,660
86,THA,Chaloempon Charoenkitamorn,2020-03-17,660
86,IND,Kirtesh Dhindhwal,2020-03-17,660
86,IND,Kapil Chaudhary,2020-03-17,660
1,FRA,Thom Gicquel,2020-02-25,"20,870"
2,ENG,Marcus Ellis,2020-02-25,"20,400"
3,CHN,Zheng Si Wei,2020-02-25,"18,400"
4,MAS,Goh Soon Huat,2020-02-25,"17,390"
5,MAS,Tan Kian Meng,2020-02-25,"16,290"
6,CHN,Wang Yi Lyu,2020-02-25,"15,600"
7,GER,Mark Lamsfuss,2020-02-25,"14,840"
8,RUS,Rodion Alimov,2020-02-25,"14,780"
9,INA,Hafiz Faizal,2020-02-25,"14,590"
10,HKG,Tang Chun Man,2020-02-25,"12,420"
11,MAS,Chan Peng Soon,2020-02-25,"11,460"
12,TPE,Lee Jhe-Huei,2020-02-25,"11,340"
13,DEN,Mathias Christiansen,2020-02-25,"10,540"
14,IRL,Sam Magee,2020-02-25,"10,530"
15,TPE,Lee Yang,2020-02-25,"10,310"
16,IND,Pranaav Jerry Chopra,2020-02-25,"9,940"
17,ENG,Chris Adcock,2020-02-25,"8,930"
18,KOR,Ko Sung Hyun,2020-02-25,"8,640"
19,NED,Robin Tabeling,2020-02-25,"8,380"
20,THA,Supak Jomkoh,2020-02-25,"8,360"
21,TPE,Yang Po-Hsuan,2020-02-25,"8,330"
22,KOR,Choi Sol Gyu,2020-02-25,"8,330"
23,TPE,Wang Chi-Lin,2020-02-25,"7,780"
24,DEN,Mathias Bay-Smidt,2020-02-25,"7,450"
25,JPN,Takuro Hoki,2020-02-25,"7,260"
25,INA,Praveen Jordan,2020-02-25,"7,260"
27,THA,Dechapol Puavaranukroh,2020-02-25,"7,200"
28,KOR,Kim Sa Rang,2020-02-25,"7,000"
29,HKG,Chang Tak Ching,2020-02-25,"6,640"
30,HKG,Yeung Ming Nok,2020-02-25,"6,600"
31,CHN,He Ji Ting,2020-02-25,"6,110"
31,INA,Rinov Rivaldy,2020-02-25,"6,110"
33,DEN,Niclas Nohr,2020-02-25,"6,070"
33,INA,Adnan Maulana,2020-02-25,"6,070"
35,INA,Ricky Karandasuwardi,2020-02-25,"5,820"
36,INA,Alfian Eko Prasetya,2020-02-25,"5,140"
37,KOR,Seo Seung Jae,2020-02-25,"4,440"
37,CAN,Joshua Hurlburt-Yu,2020-02-25,"4,440"
39,FRA,Ronan Labar,2020-02-25,"4,420"
40,MAS,Hoo Pang Ron,2020-02-25,"3,890"
41,GER,Marvin Seidel,2020-02-25,"3,850"
41,KOR,Kim Won Ho,2020-02-25,"3,850"
41,RUS,Vladimir Ivanov,2020-02-25,"3,850"
44,INA,Tontowi Ahmad,2020-02-25,"3,600"
44,MAS,Man Wei Chong,2020-02-25,"3,600"
46,RUS,Evgenij Dremin,2020-02-25,"3,340"
47,CHN,Feng Yan Zhe,2020-02-25,"2,750"
47,ENG,Callum Hemming,2020-02-25,"2,750"
47,IND,Saurabh Sharma,2020-02-25,"2,750"
47,IND,Sai Pratheek.K,2020-02-25,"2,750"
47,THA,Kunlavut Vitidsarn,2020-02-25,"2,750"
47,DEN,Mathias Thyrri,2020-02-25,"2,750"
47,JPN,Kyohei Yamashita,2020-02-25,"2,750"
47,GER,Jones Ralfy Jansen,2020-02-25,"2,750"
47,CHN,Ren Xiang Yu,2020-02-25,"2,750"
47,ENG,Tom Wolfenden,2020-02-25,"2,750"
47,INA,Dejan Ferdinansyah,2020-02-25,"2,750"
47,IND,Dhruv Kapila,2020-02-25,"2,750"
47,IND,Raju Mohamed Rehan,2020-02-25,"2,750"
60,IND,Venkat Gaurav Prasad,2020-02-25,"2,330"
61,MAS,Low Hang Yee,2020-02-25,"2,220"
62,IND,Reddy B. Sumeeth,2020-02-25,"1,670"
62,IND,Vinay Kumar Singh,2020-02-25,"1,670"
62,IND,Tushar Sharma,2020-02-25,"1,670"
62,IND,Arun George,2020-02-25,"1,670"
62,IND,Anubhav Saxena,2020-02-25,"1,670"
62,IND,Kashish Sharma,2020-02-25,"1,670"
62,IND,Shivam Sharma,2020-02-25,"1,670"
62,ISR,Misha Zilberman,2020-02-25,"1,670"
62,DEN,Daniel Lundgaard,2020-02-25,"1,670"
62,AUS,Simon Wing Hang Leung,2020-02-25,"1,670"
62,HKG,Law Cheuk Him,2020-02-25,"1,670"
62,HKG,Ho Wai Lun,2020-02-25,"1,670"
62,USA,Mathew Fogarty,2020-02-25,"1,670"
62,THA,Nipitphon Phuangphuapet,2020-02-25,"1,670"
62,IND,M.R. Arjun,2020-02-25,"1,670"
62,IND,Utkarsh Arora,2020-02-25,"1,670"
62,IND,Krishna Prasad Garaga,2020-02-25,"1,670"
62,ENG,Gregory Mairs,2020-02-25,"1,670"
62,GER,Bjarne Geiss,2020-02-25,"1,670"
62,IND,Gaurav Deswal,2020-02-25,"1,670"
82,MAS,Chia Weijie,2020-02-25,880
83,ISR,Misha Zilberman,2020-02-25,660
83,IND,Siddharth Jakhar,2020-02-25,660
83,IND,Anjan Buragohain,2020-02-25,660
83,THA,Chaloempon Charoenkitamorn,2020-02-25,660
83,IND,Kirtesh Dhindhwal,2020-02-25,660
83,IND,Kapil Chaudhary,2020-02-25,660
1,RUS,Rodion Alimov,2020-01-14,"9,220"
2,CHN,Zheng Si Wei,2020-01-14,"9,200"
3,FRA,Thom Gicquel,2020-01-14,"8,500"
4,CHN,Wang Yi Lyu,2020-01-14,"7,800"
5,HKG,Tang Chun Man,2020-01-14,"7,450"
6,GER,Mark Lamsfuss,2020-01-14,"7,120"
7,MAS,Chan Peng Soon,2020-01-14,"6,420"
7,INA,Hafiz Faizal,2020-01-14,"6,420"
9,ENG,Marcus Ellis,2020-01-14,"5,950"
10,MAS,Goh Soon Huat,2020-01-14,"5,040"
10,JPN,Takuro Hoki,2020-01-14,"5,040"
10,NED,Robin Tabeling,2020-01-14,"5,040"
10,TPE,Lee Yang,2020-01-14,"5,040"
14,HKG,Chang Tak Ching,2020-01-14,"4,970"
14,IND,Pranaav Jerry Chopra,2020-01-14,"4,970"
14,IRL,Sam Magee,2020-01-14,"4,970"
17,THA,Supak Jomkoh,2020-01-14,"4,730"
18,KOR,Kim Won Ho,2020-01-14,"3,850"
18,GER,Marvin Seidel,2020-01-14,"3,850"
20,THA,Dechapol Puavaranukroh,2020-01-14,"3,600"
20,KOR,Choi Sol Gyu,2020-01-14,"3,600"
20,INA,Ricky Karandasuwardi,2020-01-14,"3,600"
20,KOR,Ko Sung Hyun,2020-01-14,"3,600"
20,DEN,Mathias Christiansen,2020-01-14,"3,600"
20,MAS,Man Wei Chong,2020-01-14,"3,600"
26,IND,Dhruv Kapila,2020-01-14,"2,750"
26,IND,Saurabh Sharma,2020-01-14,"2,750"
26,IND,Sai Pratheek.K,2020-01-14,"2,750"
26,IND,Raju Mohamed Rehan,2020-01-14,"2,750"
26,HKG,Yeung Ming Nok,2020-01-14,"2,750"
31,INA,Praveen Jordan,2020-01-14,"2,220"
31,MAS,Low Hang Yee,2020-01-14,"2,220"
31,CAN,Joshua Hurlburt-Yu,2020-01-14,"2,220"
31,TPE,Wang Chi-Lin,2020-01-14,"2,220"
31,TPE,Lee Jhe-Huei,2020-01-14,"2,220"
31,KOR,Seo Seung Jae,2020-01-14,"2,220"
31,MAS,Hoo Pang Ron,2020-01-14,"2,220"
31,ENG,Chris Adcock,2020-01-14,"2,220"
31,CHN,He Ji Ting,2020-01-14,"2,220"
31,MAS,Tan Kian Meng,2020-01-14,"2,220"
31,INA,Rinov Rivaldy,2020-01-14,"2,220"
42,IND,Vinay Kumar Singh,2020-01-14,"1,670"
42,IND,Shivam Sharma,2020-01-14,"1,670"
42,IND,Kashish Sharma,2020-01-14,"1,670"
42,IND,Anubhav Saxena,2020-01-14,"1,670"
42,IND,Arun George,2020-01-14,"1,670"
42,IND,Tushar Sharma,2020-01-14,"1,670"
42,IND,Reddy B. Sumeeth,2020-01-14,"1,670"
42,IND,Gaurav Deswal,2020-01-14,"1,670"
42,HKG,Law Cheuk Him,2020-01-14,"1,670"
42,IND,Krishna Prasad Garaga,2020-01-14,"1,670"
42,IND,Utkarsh Arora,2020-01-14,"1,670"
42,IND,M.R. Arjun,2020-01-14,"1,670"
42,IND,Venkat Gaurav Prasad,2020-01-14,"1,670"
42,HKG,Ho Wai Lun,2020-01-14,"1,670"
56,TPE,Yang Po-Hsuan,2020-01-14,880
56,MAS,Chia Weijie,2020-01-14,880
56,INA,Alfian Eko Prasetya,2020-01-14,880
59,IND,Siddharth Jakhar,2020-01-14,660
59,IND,Anjan Buragohain,2020-01-14,660
59,IND,Kirtesh Dhindhwal,2020-01-14,660
59,IND,Kapil Chaudhary,2020-01-14,660
1,CHN,Zheng Si Wei,2020-01-21,"18,400"
2,CHN,Wang Yi Lyu,2020-01-21,"15,600"
3,FRA,Thom Gicquel,2020-01-21,"14,920"
4,MAS,Chan Peng Soon,2020-01-21,"11,460"
5,RUS,Rodion Alimov,2020-01-21,"11,440"
6,HKG,Tang Chun Man,2020-01-21,"9,670"
7,ENG,Marcus Ellis,2020-01-21,"9,550"
8,GER,Mark Lamsfuss,2020-01-21,"9,340"
9,INA,Hafiz Faizal,2020-01-21,"8,640"
9,MAS,Goh Soon Huat,2020-01-21,"8,640"
9,MAS,Tan Kian Meng,2020-01-21,"8,640"
9,TPE,Lee Yang,2020-01-21,"8,640"
9,KOR,Ko Sung Hyun,2020-01-21,"8,640"
14,INA,Praveen Jordan,2020-01-21,"7,260"
14,ENG,Chris Adcock,2020-01-21,"7,260"
14,JPN,Takuro Hoki,2020-01-21,"7,260"
17,DEN,Mathias Christiansen,2020-01-21,"7,200"
17,THA,Dechapol Puavaranukroh,2020-01-21,"7,200"
19,IND,Pranaav Jerry Chopra,2020-01-21,"7,190"
19,IRL,Sam Magee,2020-01-21,"7,190"
21,TPE,Lee Jhe-Huei,2020-01-21,"5,820"
21,INA,Ricky Karandasuwardi,2020-01-21,"5,820"
23,THA,Supak Jomkoh,2020-01-21,"5,610"
24,NED,Robin Tabeling,2020-01-21,"5,040"
25,HKG,Chang Tak Ching,2020-01-21,"4,970"
26,KOR,Choi Sol Gyu,2020-01-21,"4,480"
26,INA,Alfian Eko Prasetya,2020-01-21,"4,480"
28,CHN,He Ji Ting,2020-01-21,"4,440"
28,INA,Rinov Rivaldy,2020-01-21,"4,440"
28,KOR,Seo Seung Jae,2020-01-21,"4,440"
28,TPE,Wang Chi-Lin,2020-01-21,"4,440"
28,CAN,Joshua Hurlburt-Yu,2020-01-21,"4,440"
33,KOR,Kim Won Ho,2020-01-21,"3,850"
33,GER,Marvin Seidel,2020-01-21,"3,850"
35,MAS,Man Wei Chong,2020-01-21,"3,600"
35,INA,Tontowi Ahmad,2020-01-21,"3,600"
37,HKG,Yeung Ming Nok,2020-01-21,"2,750"
37,IND,Raju Mohamed Rehan,2020-01-21,"2,750"
37,IND,Dhruv Kapila,2020-01-21,"2,750"
37,IND,Sai Pratheek.K,2020-01-21,"2,750"
37,IND,Saurabh Sharma,2020-01-21,"2,750"
42,INA,Adnan Maulana,2020-01-21,"2,220"
42,MAS,Low Hang Yee,2020-01-21,"2,220"
42,MAS,Hoo Pang Ron,2020-01-21,"2,220"
42,DEN,Niclas Nohr,2020-01-21,"2,220"
46,TPE,Yang Po-Hsuan,2020-01-21,"1,760"
47,IND,Utkarsh Arora,2020-01-21,"1,670"
47,IND,Shivam Sharma,2020-01-21,"1,670"
47,IND,Kashish Sharma,2020-01-21,"1,670"
47,IND,Anubhav Saxena,2020-01-21,"1,670"
47,IND,Arun George,2020-01-21,"1,670"
47,IND,Tushar Sharma,2020-01-21,"1,670"
47,IND,Vinay Kumar Singh,2020-01-21,"1,670"
47,IND,Reddy B. Sumeeth,2020-01-21,"1,670"
47,IND,Gaurav Deswal,2020-01-21,"1,670"
47,HKG,Law Cheuk Him,2020-01-21,"1,670"
47,IND,Krishna Prasad Garaga,2020-01-21,"1,670"
47,IND,M.R. Arjun,2020-01-21,"1,670"
47,IND,Venkat Gaurav Prasad,2020-01-21,"1,670"
47,HKG,Ho Wai Lun,2020-01-21,"1,670"
61,DEN,Mathias Bay-Smidt,2020-01-21,880
61,MAS,Chia Weijie,2020-01-21,880
63,IND,Siddharth Jakhar,2020-01-21,660
63,IND,Anjan Buragohain,2020-01-21,660
63,IND,Kirtesh Dhindhwal,2020-01-21,660
63,IND,Kapil Chaudhary,2020-01-21,660
1,CHN,Zheng Si Wei,2020-01-28,"18,400"
2,ENG,Marcus Ellis,2020-01-28,"16,550"
3,CHN,Wang Yi Lyu,2020-01-28,"15,600"
4,FRA,Thom Gicquel,2020-01-28,"14,920"
5,INA,Hafiz Faizal,2020-01-28,"14,590"
6,MAS,Goh Soon Huat,2020-01-28,"13,540"
6,MAS,Tan Kian Meng,2020-01-28,"13,540"
8,RUS,Rodion Alimov,2020-01-28,"13,110"
9,HKG,Tang Chun Man,2020-01-28,"12,420"
10,GER,Mark Lamsfuss,2020-01-28,"12,090"
11,MAS,Chan Peng Soon,2020-01-28,"11,460"
12,TPE,Lee Yang,2020-01-28,"10,310"
13,DEN,Mathias Christiansen,2020-01-28,"8,870"
14,IRL,Sam Magee,2020-01-28,"8,860"
15,KOR,Ko Sung Hyun,2020-01-28,"8,640"
16,THA,Supak Jomkoh,2020-01-28,"8,360"
17,KOR,Choi Sol Gyu,2020-01-28,"8,330"
18,TPE,Lee Jhe-Huei,2020-01-28,"7,490"
19,JPN,Takuro Hoki,2020-01-28,"7,260"
19,INA,Praveen Jordan,2020-01-28,"7,260"
19,ENG,Chris Adcock,2020-01-28,"7,260"
22,THA,Dechapol Puavaranukroh,2020-01-28,"7,200"
23,IND,Pranaav Jerry Chopra,2020-01-28,"7,190"
24,NED,Robin Tabeling,2020-01-28,"6,710"
25,HKG,Chang Tak Ching,2020-01-28,"6,640"
26,HKG,Yeung Ming Nok,2020-01-28,"6,600"
27,CHN,He Ji Ting,2020-01-28,"6,110"
27,INA,Rinov Rivaldy,2020-01-28,"6,110"
27,TPE,Wang Chi-Lin,2020-01-28,"6,110"
30,DEN,Niclas Nohr,2020-01-28,"6,070"
30,INA,Adnan Maulana,2020-01-28,"6,070"
32,INA,Ricky Karandasuwardi,2020-01-28,"5,820"
33,INA,Alfian Eko Prasetya,2020-01-28,"5,140"
34,KOR,Seo Seung Jae,2020-01-28,"4,440"
34,CAN,Joshua Hurlburt-Yu,2020-01-28,"4,440"
36,MAS,Hoo Pang Ron,2020-01-28,"3,890"
37,GER,Marvin Seidel,2020-01-28,"3,850"
37,KOR,Kim Won Ho,2020-01-28,"3,850"
39,MAS,Man Wei Chong,2020-01-28,"3,600"
39,INA,Tontowi Ahmad,2020-01-28,"3,600"
41,TPE,Yang Po-Hsuan,2020-01-28,"3,430"
42,IND,Raju Mohamed Rehan,2020-01-28,"2,750"
42,IND,Dhruv Kapila,2020-01-28,"2,750"
42,CHN,Ren Xiang Yu,2020-01-28,"2,750"
42,FRA,Ronan Labar,2020-01-28,"2,750"
42,JPN,Kyohei Yamashita,2020-01-28,"2,750"
42,INA,Dejan Ferdinansyah,2020-01-28,"2,750"
42,IND,Sai Pratheek.K,2020-01-28,"2,750"
42,IND,Saurabh Sharma,2020-01-28,"2,750"
42,CHN,Feng Yan Zhe,2020-01-28,"2,750"
51,DEN,Mathias Bay-Smidt,2020-01-28,"2,550"
52,IND,Venkat Gaurav Prasad,2020-01-28,"2,330"
53,MAS,Low Hang Yee,2020-01-28,"2,220"
54,IND,Shivam Sharma,2020-01-28,"1,670"
54,IND,Kashish Sharma,2020-01-28,"1,670"
54,IND,Anubhav Saxena,2020-01-28,"1,670"
54,IND,Arun George,2020-01-28,"1,670"
54,IND,Utkarsh Arora,2020-01-28,"1,670"
54,IND,Tushar Sharma,2020-01-28,"1,670"
54,IND,Vinay Kumar Singh,2020-01-28,"1,670"
54,IND,Reddy B. Sumeeth,2020-01-28,"1,670"
54,IND,Gaurav Deswal,2020-01-28,"1,670"
54,HKG,Law Cheuk Him,2020-01-28,"1,670"
54,IND,Krishna Prasad Garaga,2020-01-28,"1,670"
54,AUS,Simon Wing Hang Leung,2020-01-28,"1,670"
54,IND,M.R. Arjun,2020-01-28,"1,670"
54,THA,Nipitphon Phuangphuapet,2020-01-28,"1,670"
54,RUS,Evgenij Dremin,2020-01-28,"1,670"
54,HKG,Ho Wai Lun,2020-01-28,"1,670"
70,MAS,Chia Weijie,2020-01-28,880
71,ISR,Misha Zilberman,2020-01-28,660
71,IND,Siddharth Jakhar,2020-01-28,660
71,IND,Anjan Buragohain,2020-01-28,660
71,THA,Chaloempon Charoenkitamorn,2020-01-28,660
71,IND,Kirtesh Dhindhwal,2020-01-28,660
71,IND,Kapil Chaudhary,2020-01-28,660
1,THA,Dechapol Puavaranukroh,2019-11-26,"101,910"
2,CHN,Zheng Si Wei,2019-11-26,"101,220"
3,INA,Praveen Jordan,2019-11-26,"100,310"
4,CHN,Wang Yi Lyu,2019-11-26,"98,920"
5,MAS,Chan Peng Soon,2019-11-26,"96,850"
6,JPN,Yuta Watanabe,2019-11-26,"95,200"
7,INA,Hafiz Faizal,2019-11-26,"91,230"
8,KOR,Seo Seung Jae,2019-11-26,"87,540"
9,MAS,Goh Soon Huat,2019-11-26,"80,280"
10,INA,Rinov Rivaldy,2019-11-26,"68,810"
11,MAS,Tan Kian Meng,2019-11-26,"67,710"
12,CHN,Lu Kai,2019-11-26,"62,990"
13,TPE,Wang Chi-Lin,2019-11-26,"62,680"
14,THA,Nipitphon Phuangphuapet,2019-11-26,"62,110"
15,HKG,Tang Chun Man,2019-11-26,"61,860"
16,ENG,Marcus Ellis,2019-11-26,"61,770"
17,GER,Mark Lamsfuss,2019-11-26,"59,740"
18,INA,Tontowi Ahmad,2019-11-26,"57,650"
19,CHN,He Ji Ting,2019-11-26,"55,410"
20,ENG,Chris Adcock,2019-11-26,"55,250"
21,JPN,Yuki Kaneko,2019-11-26,"54,630"
22,IND,Pranaav Jerry Chopra,2019-11-26,"51,180"
23,JPN,Takuro Hoki,2019-11-26,"50,670"
24,GER,Marvin Seidel,2019-11-26,"49,280"
25,NED,Robin Tabeling,2019-11-26,"48,110"
26,JPN,Kohei Gondo,2019-11-26,"47,940"
27,RUS,Rodion Alimov,2019-11-26,"46,540"
28,IRL,Sam Magee,2019-11-26,"45,700"
29,HKG,Chang Tak Ching,2019-11-26,"44,050"
30,FRA,Thom Gicquel,2019-11-26,"43,340"
31,TPE,Lee Jhe-Huei,2019-11-26,"40,970"
32,ENG,Ben Lane,2019-11-26,"40,290"
33,TPE,Lee Yang,2019-11-26,"36,730"
34,CHN,Ren Xiang Yu,2019-11-26,"35,580"
35,TPE,Lu Ching Yao,2019-11-26,"34,630"
36,TPE,Yang Po-Hsuan,2019-11-26,"30,310"
37,CHN,Ou Xuan Yi,2019-11-26,"30,180"
38,IND,Satwiksairaj Rankireddy,2019-11-26,"29,410"
39,INA,Alfian Eko Prasetya,2019-11-26,"28,860"
40,KOR,Ko Sung Hyun,2019-11-26,"28,340"
41,CHN,Guo Xin Wa,2019-11-26,"27,220"
42,DEN,Mathias Christiansen,2019-11-26,"26,220"
43,MAS,Chen Tang Jie,2019-11-26,"26,060"
44,MAS,Hoo Pang Ron,2019-11-26,"25,980"
45,CAN,Joshua Hurlburt-Yu,2019-11-26,"25,940"
46,INA,Ronald Ronald,2019-11-26,"25,530"
47,INA,Adnan Maulana,2019-11-26,"24,580"
48,CHN,Dong Wei Jie,2019-11-26,"24,510"
49,RUS,Evgenij Dremin,2019-11-26,"22,530"
50,INA,Ricky Karandasuwardi,2019-11-26,"18,740"
51,FRA,Ronan Labar,2019-11-26,"18,500"
52,USA,Mathew Fogarty,2019-11-26,"15,790"
53,THA,Supak Jomkoh,2019-11-26,"15,450"
54,DEN,Niclas Nohr,2019-11-26,"15,060"
55,INA,Rehan Naufal Kusharjanto,2019-11-26,"15,050"
56,HKG,Hee Chun Mak,2019-11-26,"14,650"
57,MAS,Mohamad Arif Ab Latif Arif,2019-11-26,"14,240"
58,HKG,Tang Chun Man,2019-11-26,"14,000"
59,SGP,Danny Bawa Chrisnanta,2019-11-26,"13,540"
60,KOR,Choi Sol Gyu,2019-11-26,"12,710"
61,VIE,Tuan Duc Do,2019-11-26,"12,680"
62,AUS,Simon Wing Hang Leung,2019-11-26,"11,830"
63,TPE,Yang Ming-Tse,2019-11-26,"11,080"
64,GER,Jones Ralfy Jansen,2019-11-26,"10,990"
65,IND,M.R. Arjun,2019-11-26,"10,960"
66,SCO,Adam Hall,2019-11-26,"10,370"
67,GER,Jan Colin Voelker,2019-11-26,"9,980"
68,KOR,Wang Chan,2019-11-26,"9,590"
69,DEN,Mathias Bay-Smidt,2019-11-26,"8,670"
70,DEN,Mathias Christiansen,2019-11-26,"8,520"
71,IND,Venkat Gaurav Prasad,2019-11-26,"8,480"
72,THA,Parinyawat Thongnuam,2019-11-26,"8,240"
73,HKG,Yeung Ming Nok,2019-11-26,"8,110"
74,JPN,Kyohei Yamashita,2019-11-26,"8,080"
75,INA,Tontowi Ahmad,2019-11-26,"7,800"
76,IND,Saurabh Sharma,2019-11-26,"7,110"
77,CHN,Feng Yan Zhe,2019-11-26,"7,010"
78,TPE,Po Li-Wei,2019-11-26,"6,680"
79,KOR,Choi Sol Gyu,2019-11-26,"6,570"
80,JPN,Tadayuki Urai,2019-11-26,"6,430"
80,AUS,Andika Ramadiansyah,2019-11-26,"6,430"
82,AUS,Mitchell Wheller,2019-11-26,"6,370"
83,CHN,Guo Xin Wa,2019-11-26,"6,350"
84,TPE,Chang Ko-Chi,2019-11-26,"6,300"
85,GER,Patrick Volkmann,2019-11-26,"6,270"
86,INA,Akbar Bintang Cahyono,2019-11-26,"6,070"
87,RUS,Denis Grachev,2019-11-26,"6,000"
87,IND,Dhruv Kapila,2019-11-26,"6,000"
89,TPE,Lin Yong Sheng,2019-11-26,"5,960"
90,HKG,Yeung Shing Choi,2019-11-26,"5,950"
91,KOR,Na Sung Seung,2019-11-26,"5,780"
91,JPN,Hiroki Okamura,2019-11-26,"5,780"
93,FRA,Gaetan Mittelheisser,2019-11-26,"5,710"
94,CHN,Ou Xuan Yi,2019-11-26,"5,710"
95,ISR,Misha Zilberman,2019-11-26,"5,560"
96,INA,Akbar Bintang Cahyono,2019-11-26,"5,500"
97,IND,Subramanian Sunjith,2019-11-26,"5,180"
98,CAN,Nyl Yakura,2019-11-26,"5,080"
99,HKG,Yeung Ming Nok,2019-11-26,"5,010"
100,THA,Tanupat Viriyangkura,2019-11-26,"4,980"
1,CHN,Zheng Si Wei,2019-10-29,"91,870"
2,INA,Praveen Jordan,2019-10-29,"90,660"
3,MAS,Chan Peng Soon,2019-10-29,"87,200"
4,CHN,Wang Yi Lyu,2019-10-29,"84,320"
5,THA,Dechapol Puavaranukroh,2019-10-29,"83,820"
6,INA,Hafiz Faizal,2019-10-29,"78,300"
7,JPN,Yuta Watanabe,2019-10-29,"78,300"
8,KOR,Seo Seung Jae,2019-10-29,"72,600"
9,INA,Rinov Rivaldy,2019-10-29,"62,270"
10,MAS,Goh Soon Huat,2019-10-29,"60,210"
11,MAS,Tan Kian Meng,2019-10-29,"58,420"
12,CHN,Lu Kai,2019-10-29,"58,110"
13,ENG,Marcus Ellis,2019-10-29,"56,080"
14,THA,Nipitphon Phuangphuapet,2019-10-29,"55,560"
15,INA,Tontowi Ahmad,2019-10-29,"55,430"
16,GER,Mark Lamsfuss,2019-10-29,"54,860"
17,TPE,Wang Chi-Lin,2019-10-29,"48,520"
18,ENG,Chris Adcock,2019-10-29,"47,330"
19,JPN,Yuki Kaneko,2019-10-29,"46,930"
20,IND,Pranaav Jerry Chopra,2019-10-29,"46,300"
21,HKG,Tang Chun Man,2019-10-29,"45,970"
22,JPN,Takuro Hoki,2019-10-29,"44,410"
23,CHN,He Ji Ting,2019-10-29,"43,290"
24,IRL,Sam Magee,2019-10-29,"42,670"
25,NED,Robin Tabeling,2019-10-29,"41,570"
26,GER,Marvin Seidel,2019-10-29,"41,370"
27,HKG,Chang Tak Ching,2019-10-29,"40,710"
28,FRA,Thom Gicquel,2019-10-29,"40,680"
29,ENG,Ben Lane,2019-10-29,"40,290"
30,RUS,Rodion Alimov,2019-10-29,"40,280"
31,JPN,Kohei Gondo,2019-10-29,"40,010"
32,TPE,Lee Yang,2019-10-29,"29,850"
33,TPE,Lu Ching Yao,2019-10-29,"29,660"
34,INA,Alfian Eko Prasetya,2019-10-29,"28,860"
35,CHN,Ou Xuan Yi,2019-10-29,"27,520"
36,TPE,Lee Jhe-Huei,2019-10-29,"27,340"
37,KOR,Ko Sung Hyun,2019-10-29,"26,670"
38,DEN,Mathias Christiansen,2019-10-29,"26,220"
39,MAS,Chen Tang Jie,2019-10-29,"26,060"
40,INA,Ronald Ronald,2019-10-29,"25,530"
41,CHN,Ren Xiang Yu,2019-10-29,"24,030"
42,RUS,Evgenij Dremin,2019-10-29,"22,530"
43,INA,Adnan Maulana,2019-10-29,"21,830"
44,CHN,Guo Xin Wa,2019-10-29,"21,720"
45,TPE,Yang Po-Hsuan,2019-10-29,"21,520"
46,IND,Satwiksairaj Rankireddy,2019-10-29,"21,490"
47,MAS,Hoo Pang Ron,2019-10-29,"21,080"
48,CAN,Joshua Hurlburt-Yu,2019-10-29,"21,060"
