,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Team 1 Name,Player 2 Team 1 Name,Team 1 Seed,Player 1 Team 2 Name,Player 2 Team 2 Name,Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
0,Blibli_Indonesia_Open,2018-07-07,Indonesia,MD,4,0,32,Japan,Chinesetaipei,Takuto Inoue,Yuki Kaneko,7,Liao Min Chun,Su Ching Heng,0,21,13,21,11,0,0,42,24,2,0,4,0,7,3,2,1,1
1,Yonex_All_England_Open,2018-03-17,England,MD,4,0,38,Indonesia,Denmark,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Mads Conrad-Petersen,Mads Pieler Kolding,6,21,11,21,19,0,0,42,30,2,0,3,0,5,5,6,2,1
2,Blibli_Indonesia_Open,2018-07-06,Indonesia,MD,4,0,29,Chinesetaipei,Indonesia,Liao Min Chun,Su Ching Heng,0,Berry Angriawan,Hardianto Hardianto,0,21,13,21,8,0,0,42,21,2,0,3,0,9,3,2,1,1
3,Yonex_All_England_Open,2018-03-16,England,MD,4,0,30,Indonesia,Chinesetaipei,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Chen Hung Ling,Wang Chi-Lin,7,21,15,21,13,0,0,42,28,2,0,4,0,4,4,5,0,1
4,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,6,0,62,Indonesia,China,Ricky Karandasuwardi,Angga Pratama,0,He Ji Ting,Tan Qiang,0,16,21,21,17,26,24,63,62,2,1,6,3,5,5,2,0,1
5,Yonex_All_England_Open,2018-03-18,England,MD,4,0,42,Indonesia,Denmark,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Mathias Boe,Carsten Mogensen,2,21,18,21,17,0,0,42,35,2,0,2,0,4,4,5,4,1
6,Blibli_Indonesia_Open,2018-07-07,Indonesia,MD,4,0,24,Indonesia,Indonesia,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Fajar Alfian,Muhammad Rian Ardianto,0,21,13,21,10,0,0,42,23,2,0,4,0,6,2,6,4,1
7,Blibli_Indonesia_Open,2018-07-06,Indonesia,MD,6,0,65,Indonesia,Denmark,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Mads Conrad-Petersen,Mads Pieler Kolding,5,20,22,22,20,21,18,63,60,2,1,5,1,6,4,6,2,1
8,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,6,0,58,Indonesia,China,Berry Angriawan,Hardianto Hardianto,0,Han Cheng Kai,Zhou Hao Dong,0,20,22,21,18,21,18,62,58,2,1,3,2,5,5,2,1,1
9,Yonex_All_England_Open,2018-03-15,England,MD,4,0,47,China,Denmark,Li Jun Hui,Liu Yu Chen,3,Kim Astrup,Anders Skaarup Rasmussen,0,21,17,21,17,0,0,42,34,2,0,7,0,10,5,9,1,1
10,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,4,0,32,Indonesia,Denmark,Berry Angriawan,Hardianto Hardianto,0,Kim Astrup,Anders Skaarup Rasmussen,8,21,14,21,12,0,0,42,26,2,0,4,0,5,3,1,1,1
11,Yonex_All_England_Open,2018-03-17,England,MD,4,0,51,Denmark,Japan,Mathias Boe,Carsten Mogensen,2,Hiroyuki Endo,Yuta Watanabe,0,21,17,21,17,0,0,42,34,2,0,4,0,5,3,1,0,1
12,Blibli_Indonesia_Open,2018-07-08,Indonesia,MD,4,0,31,Indonesia,Japan,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Takuto Inoue,Yuki Kaneko,7,21,13,21,16,0,0,42,29,2,0,4,0,5,5,8,0,1
13,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,4,0,27,Indonesia,Malaysia,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Ong Yew Sin,Teo Ee Yi,0,21,18,21,12,0,0,42,30,2,0,4,0,5,4,7,0,1
14,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,6,0,60,Indonesia,Japan,Fajar Alfian,Muhammad Rian Ardianto,0,Takeshi Kamura,Keigo Sonoda,6,21,18,14,21,21,18,56,57,2,1,6,1,4,4,5,6,1
15,Yonex_All_England_Open,2018-03-16,England,MD,4,0,43,Denmark,Malaysia,Mathias Boe,Carsten Mogensen,2,Goh V Shem,Tan Wee Kiong,0,22,20,21,11,0,0,43,31,2,0,3,0,6,4,3,3,1
16,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,4,0,37,Denmark,Chinesetaipei,Mads Conrad-Petersen,Mads Pieler Kolding,5,Chen Hung Ling,Wang Chi-Lin,0,21,19,21,13,0,0,42,32,2,0,4,0,6,3,2,0,1
17,Victor_China_Open,2018-09-20,China,MD,4,0,24,Indonesia,Thailand,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Tinn Isriyanet,Kittisak Namdash,0,21,13,21,13,0,0,42,26,2,0,2,0,4,3,3,0,1
18,Yonex_All_England_Open,2018-03-16,England,MD,4,0,42,Japan,Chinesetaipei,Hiroyuki Endo,Yuta Watanabe,0,Liao Min Chun,Su Ching Heng,0,21,14,21,19,0,0,42,33,2,0,3,0,4,3,2,3,1
19,Blibli_Indonesia_Open,2018-07-06,Indonesia,MD,4,0,33,Japan,Russia,Takuto Inoue,Yuki Kaneko,7,Vladimir Ivanov,Ivan Sozonov,0,21,17,21,19,0,0,42,36,2,0,4,0,4,5,4,2,1
20,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,6,0,69,Chinesetaipei,Japan,Liao Min Chun,Su Ching Heng,0,Hiroyuki Endo,Yuta Watanabe,0,21,19,12,21,22,20,55,60,2,1,4,1,4,8,3,2,1
21,Yonex_All_England_Open,2018-03-15,England,MD,6,0,66,Malaysia,England,Goh V Shem,Tan Wee Kiong,0,Marcus Ellis,Chris Langridge,0,16,21,23,21,21,12,60,54,2,1,4,2,6,6,6,1,1
22,Yonex_All_England_Open,2018-03-14,England,MD,4,0,34,Denmark,Korea,Mathias Boe,Carsten Mogensen,2,Chung Eui Seok,Kim Dukyoung,0,21,17,21,9,0,0,42,26,2,0,3,0,8,3,1,0,1
23,Victor_China_Open,2018-09-20,China,MD,4,0,27,China,Indonesia,Huang Kai Xiang,Wang Yi Lyu,0,Mohammad Ahsan,Hendra Setiawan,0,21,11,21,12,0,0,42,23,2,0,4,0,6,3,1,1,1
24,Victor_China_Open,2018-09-18,China,MD,4,0,37,Malaysia,England,Ong Yew Sin,Teo Ee Yi,0,Marcus Ellis,Chris Langridge,0,21,11,21,15,0,0,42,26,2,0,4,0,7,2,3,0,1
25,Victor_China_Open,2018-09-19,China,MD,4,0,30,Indonesia,China,Mohammad Ahsan,Hendra Setiawan,0,Liu Cheng,Zhang Nan,4,21,19,21,14,0,0,42,33,2,0,5,0,6,3,2,0,1
26,Yonex_All_England_Open,2018-03-16,England,MD,4,0,48,Denmark,China,Mads Conrad-Petersen,Mads Pieler Kolding,6,Li Jun Hui,Liu Yu Chen,3,23,21,21,15,0,0,44,36,2,0,3,1,4,4,3,0,1
27,Yonex_All_England_Open,2018-03-14,England,MD,4,0,40,England,India,Marcus Ellis,Chris Langridge,0,Attri Manu,Reddy B. Sumeeth,0,22,20,21,12,0,0,43,32,2,0,2,1,4,4,1,3,1
28,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,4,0,32,China,Japan,Li Jun Hui,Liu Yu Chen,4,Takuro Hoki,Yugo Kobayashi,0,21,18,21,16,0,0,42,34,2,0,5,0,5,5,5,2,1
29,Yonex_All_England_Open,2018-03-15,England,MD,6,0,41,Chinesetaipei,Indonesia,Liao Min Chun,Su Ching Heng,0,Mohammad Ahsan,Hendra Setiawan,0,13,21,21,18,21,14,55,53,2,1,4,4,5,5,1,4,1
30,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,6,0,41,China,China,Liu Cheng,Zhang Nan,3,Huang Kai Xiang,Wang Yi Lyu,0,15,21,21,13,21,13,57,47,2,1,4,2,8,4,2,0,1
31,Victor_China_Open,2018-09-19,China,MD,6,0,58,Indonesia,Denmark,Berry Angriawan,Hardianto Hardianto,0,Mads Conrad-Petersen,Mads Pieler Kolding,6,22,20,11,21,21,16,54,57,2,1,2,5,6,4,2,1,1
32,Blibli_Indonesia_Open,2018-07-06,Indonesia,MD,6,0,71,Indonesia,China,Fajar Alfian,Muhammad Rian Ardianto,0,Liu Cheng,Zhang Nan,3,21,18,18,21,25,23,64,62,2,1,8,2,5,4,2,1,1
33,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,4,0,34,Chinesetaipei,Denmark,Liao Min Chun,Su Ching Heng,0,Mathias Boe,Carsten Mogensen,2,21,13,21,15,0,0,42,28,2,0,2,0,5,3,1,1,1
34,Victor_China_Open,2018-09-18,China,MD,4,0,33,China,Chinesetaipei,Li Jun Hui,Liu Yu Chen,2,Lu Ching Yao,Yang Po Han,0,21,12,24,22,0,0,45,34,2,0,4,2,4,3,7,2,1
35,Victor_China_Open,2018-09-20,China,MD,6,0,55,China,Malaysia,Li Jun Hui,Liu Yu Chen,2,Ong Yew Sin,Teo Ee Yi,0,21,15,17,21,21,17,59,53,2,1,2,2,6,6,7,0,1
36,Yonex_All_England_Open,2018-03-15,England,MD,6,0,63,Denmark,Germany,Mads Conrad-Petersen,Mads Pieler Kolding,6,Jones Ralfy Jansen,Josche Zurwonne,0,22,20,19,21,21,11,62,52,2,1,6,3,5,4,2,0,1
37,Victor_China_Open,2018-09-18,China,MD,6,0,60,Denmark,Japan,Kim Astrup,Anders Skaarup Rasmussen,8,Hiroyuki Endo,Yuta Watanabe,0,21,18,17,21,21,11,59,50,2,1,3,3,7,4,2,4,1
38,Victor_China_Open,2018-09-22,China,MD,6,0,46,China,Indonesia,Han Cheng Kai,Zhou Hao Dong,0,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,21,19,11,21,21,17,53,57,2,1,2,3,4,5,3,4,1
39,Victor_China_Open,2018-09-18,China,MD,4,0,32,Germany,China,Mark Lamsfuss,Marvin Seidel,0,Ou Xuan Yi,Ren Xiang Yu,0,21,16,21,18,0,0,42,34,2,0,7,0,6,4,1,1,1
40,Victor_China_Open,2018-09-21,China,MD,6,0,51,Chinesetaipei,China,Chen Hung Ling,Wang Chi-Lin,0,He Ji Ting,Tan Qiang,0,19,21,21,12,22,20,62,53,2,1,3,2,4,7,2,4,1
41,Victor_China_Open,2018-09-18,China,MD,6,0,39,India,Chinesetaipei,Attri Manu,Reddy B. Sumeeth,0,Liao Min Chun,Su Ching Heng,0,13,21,21,13,21,12,55,46,2,1,4,2,6,6,1,1,1
42,Victor_China_Open,2018-09-19,China,MD,4,0,24,China,Chinesetaipei,Huang Kai Xiang,Wang Yi Lyu,0,Lee Jhe-Huei,Lee Yang,0,21,11,21,16,0,0,42,27,2,0,3,0,5,4,2,0,1
43,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,4,0,30,Malaysia,Indonesia,Ong Yew Sin,Teo Ee Yi,0,Wahyu Nayaka Arya Pangkaryanira,Ade Yusuf Santoso,0,21,18,21,11,0,0,42,29,2,0,4,0,10,3,2,2,1
44,Victor_China_Open,2018-09-21,China,MD,4,0,33,Denmark,China,Kim Astrup,Anders Skaarup Rasmussen,8,Li Jun Hui,Liu Yu Chen,2,21,12,21,13,0,0,42,25,2,0,2,0,4,2,1,9,1
45,Victor_China_Open,2018-09-22,China,MD,4,0,40,Denmark,Chinesetaipei,Kim Astrup,Anders Skaarup Rasmussen,8,Chen Hung Ling,Wang Chi-Lin,0,21,13,21,19,0,0,42,32,2,0,2,0,4,3,4,2,1
46,Yonex_All_England_Open,2018-03-14,England,MD,4,0,36,Japan,Thailand,Hiroyuki Endo,Yuta Watanabe,0,Kittinupong Kedren,Dechapol Puavaranukroh,0,21,8,24,22,0,0,45,30,2,0,3,3,11,5,3,0,1
47,Victor_China_Open,2018-09-18,China,MD,6,0,40,China,Japan,He Ji Ting,Tan Qiang,0,Takuro Hoki,Yugo Kobayashi,0,21,16,18,21,21,18,60,55,2,1,4,3,4,4,5,2,1
48,Yonex_All_England_Open,2018-03-14,England,MD,4,0,42,Denmark,England,Mathias Christiansen,David Daugaard,0,Peter Briggs,Tom Wolfenden,0,21,19,21,15,0,0,42,34,2,0,2,0,4,4,2,0,1
49,Victor_China_Open,2018-09-21,China,MD,4,0,23,China,China,Han Cheng Kai,Zhou Hao Dong,0,Huang Kai Xiang,Wang Yi Lyu,0,21,16,21,18,0,0,42,34,2,0,6,0,5,2,2,0,1
50,Victor_China_Open,2018-09-18,China,MD,6,0,48,Indonesia,Japan,Fajar Alfian,Muhammad Rian Ardianto,0,Takeshi Kamura,Keigo Sonoda,3,20,22,21,15,21,15,62,52,2,1,4,1,7,3,5,6,1
51,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,4,0,30,Japan,India,Hiroyuki Endo,Yuta Watanabe,0,Satwiksairaj Rankireddy,Chirag Shetty,0,21,8,21,15,0,0,42,23,2,0,2,0,7,3,2,2,1
52,Victor_China_Open,2018-09-23,China,MD,6,0,52,Denmark,China,Kim Astrup,Anders Skaarup Rasmussen,8,Han Cheng Kai,Zhou Hao Dong,0,21,13,17,21,21,14,59,48,2,1,4,1,5,5,4,0,1
53,Yonex_All_England_Open,2018-03-14,England,MD,6,0,49,Germany,Germany,Jones Ralfy Jansen,Josche Zurwonne,0,Mark Lamsfuss,Marvin Seidel,0,21,14,19,21,21,16,61,51,2,1,3,3,5,6,1,0,1
54,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,6,0,55,Indonesia,Netherlands,Fajar Alfian,Muhammad Rian Ardianto,0,Jelle Maas,Robin Tabeling,0,21,18,19,21,21,14,61,53,2,1,3,1,5,5,1,0,1
55,Victor_China_Open,2018-09-19,China,MD,4,0,33,China,Russia,Han Cheng Kai,Zhou Hao Dong,0,Vladimir Ivanov,Ivan Sozonov,0,21,18,21,16,0,0,42,34,2,0,5,0,5,3,2,1,1
56,Victor_China_Open,2018-09-20,China,MD,6,0,72,China,Indonesia,Han Cheng Kai,Zhou Hao Dong,0,Berry Angriawan,Hardianto Hardianto,0,8,21,25,23,24,22,57,66,2,1,7,4,6,6,1,2,1
57,Victor_China_Open,2018-09-19,China,MD,4,0,22,Thailand,Canada,Tinn Isriyanet,Kittisak Namdash,0,Jason Anthony Ho-Shue,Nyl Yakura,0,21,14,21,9,0,0,42,23,2,0,5,0,7,3,1,0,1
58,Yonex_All_England_Open,2018-03-15,England,MD,6,0,51,Indonesia,Malaysia,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Ong Yew Sin,Teo Ee Yi,0,21,17,20,22,21,13,62,52,2,1,4,2,6,6,7,0,1
59,Victor_China_Open,2018-09-19,China,MD,4,0,31,Indonesia,Japan,Ricky Karandasuwardi,Angga Pratama,0,Takuto Inoue,Yuki Kaneko,7,21,19,21,14,0,0,42,33,2,0,4,0,4,6,1,0,1
60,Yonex_All_England_Open,2018-03-14,England,MD,4,0,46,Chinesetaipei,China,Liao Min Chun,Su Ching Heng,0,Liu Cheng,Zhang Nan,4,22,20,22,20,0,0,44,40,2,0,3,1,3,4,1,2,1
61,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,6,0,60,Denmark,Malaysia,Kim Astrup,Anders Skaarup Rasmussen,8,Goh V Shem,Tan Wee Kiong,0,21,17,19,21,21,15,61,53,2,1,4,1,4,3,2,3,1
62,Yonex_All_England_Open,2018-03-15,England,MD,6,0,63,Denmark,India,Mathias Boe,Carsten Mogensen,2,Satwiksairaj Rankireddy,Chirag Shetty,0,21,16,16,21,23,21,60,58,2,1,4,2,5,4,4,1,1
63,Victor_China_Open,2018-09-21,China,MD,4,0,23,Indonesia,Indonesia,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Ricky Karandasuwardi,Angga Pratama,0,21,13,21,12,0,0,42,25,2,0,3,0,7,2,3,0,1
64,Victor_China_Open,2018-09-20,China,MD,6,0,42,China,Indonesia,He Ji Ting,Tan Qiang,0,Fajar Alfian,Muhammad Rian Ardianto,0,21,17,12,21,21,17,54,55,2,1,2,2,4,5,2,2,1
65,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,6,0,53,China,India,Liu Cheng,Zhang Nan,3,Attri Manu,Reddy B. Sumeeth,0,15,21,21,15,21,17,57,53,2,1,3,1,6,5,1,1,1
66,Yonex_All_England_Open,2019-03-06,England,MD,6,0,67,China,Indonesia,Liu Cheng,Zhang Nan,0,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,21,19,20,22,21,17,62,58,2,1,2,4,4,5,2,5,1
67,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,6,0,35,Indonesia,Indonesia,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Mohammad Ahsan,Hendra Setiawan,0,21,16,18,21,21,10,60,47,2,1,2,2,10,3,11,2,1
68,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,4,0,29,Russia,Denmark,Vladimir Ivanov,Ivan Sozonov,0,Kasper Antonsen,Niclas Nohr,0,21,11,21,14,0,0,42,25,2,0,3,0,6,4,1,0,1
69,Yonex_All_England_Open,2019-03-07,England,MD,4,0,40,Malaysia,Japan,Goh V Shem,Tan Wee Kiong,0,Hiroyuki Endo,Yuta Watanabe,4,21,18,21,19,0,0,42,37,2,0,2,0,6,5,3,0,1
70,Victor_China_Open,2018-09-20,China,MD,4,0,26,Denmark,Germany,Kim Astrup,Anders Skaarup Rasmussen,8,Mark Lamsfuss,Marvin Seidel,0,21,9,21,9,0,0,42,18,2,0,2,0,6,3,12,4,1
71,Yonex_All_England_Open,2018-03-15,England,MD,6,0,52,Japan,Chinesetaipei,Hiroyuki Endo,Yuta Watanabe,0,Lee Jhe-Huei,Lee Yang,8,16,21,21,16,22,20,59,57,2,1,4,1,3,3,1,0,1
72,Victor_China_Open,2018-09-19,China,MD,4,0,35,Malaysia,India,Goh V Shem,Tan Wee Kiong,0,Satwiksairaj Rankireddy,Chirag Shetty,0,21,19,22,20,0,0,43,39,2,0,5,0,4,4,2,0,1
73,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,6,0,64,Japan,Chinesetaipei,Takuto Inoue,Yuki Kaneko,7,Lu Ching Yao,Yang Po Han,0,21,18,18,21,21,14,60,53,2,1,2,1,6,7,3,0,1
74,Yonex_All_England_Open,2019-03-06,England,MD,4,0,36,Indonesia,England,Mohammad Ahsan,Hendra Setiawan,6,Marcus Ellis,Chris Langridge,0,21,19,21,12,0,0,42,31,2,0,6,0,4,3,5,0,1
75,Yonex_All_England_Open,2018-03-14,England,MD,4,0,29,Chinesetaipei,Japan,Chen Hung Ling,Wang Chi-Lin,7,Takuto Inoue,Yuki Kaneko,0,21,10,21,15,0,0,42,25,2,0,4,0,6,3,4,0,1
76,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,4,0,30,Russia,China,Vladimir Ivanov,Ivan Sozonov,0,Li Jun Hui,Liu Yu Chen,4,21,19,21,15,0,0,42,34,2,0,3,0,5,4,1,2,1
77,Victor_China_Open,2018-09-19,China,MD,6,0,42,Indonesia,Indonesia,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Wahyu Nayaka Arya Pangkaryanira,Ade Yusuf Santoso,0,17,21,21,13,21,13,59,47,2,1,3,2,4,5,5,1,1
78,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,4,0,36,Japan,Thailand,Takuto Inoue,Yuki Kaneko,7,Tinn Isriyanet,Kittisak Namdash,0,21,17,21,18,0,0,42,35,2,0,3,0,7,4,1,0,1
79,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,4,0,42,Thailand,Denmark,Tinn Isriyanet,Kittisak Namdash,0,Mathias Christiansen,David Daugaard,0,21,19,26,24,0,0,47,43,2,0,8,1,5,4,2,0,1
80,Yonex_All_England_Open,2018-03-15,England,MD,6,0,65,Chinesetaipei,Denmark,Chen Hung Ling,Wang Chi-Lin,7,Mathias Christiansen,David Daugaard,0,19,21,21,16,21,18,61,55,2,1,2,1,6,5,2,1,1
81,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,6,0,68,Netherlands,Korea,Jelle Maas,Robin Tabeling,0,Chung Eui Seok,Kim Dukyoung,0,27,29,21,10,21,13,69,52,2,1,5,6,5,5,1,0,1
82,Yonex_All_England_Open,2019-03-07,England,MD,4,0,40,Japan,Denmark,Takeshi Kamura,Keigo Sonoda,3,Mathias Boe,Carsten Mogensen,0,21,14,21,16,0,0,42,30,2,0,4,0,5,4,3,4,1
83,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,4,0,34,Denmark,Indonesia,Mads Conrad-Petersen,Mads Pieler Kolding,5,Ricky Karandasuwardi,Angga Pratama,0,21,12,21,17,0,0,42,29,2,0,3,0,5,6,1,0,1
84,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,4,0,24,China,Indonesia,Huang Kai Xiang,Wang Yi Lyu,0,Frengky Wijaya Putra,Rian Agung Saputro,0,21,13,21,13,0,0,42,26,2,0,7,0,7,5,1,0,1
85,Yonex_All_England_Open,2019-03-07,England,MD,4,0,34,Germany,China,Mark Lamsfuss,Marvin Seidel,0,He Ji Ting,Tan Qiang,0,22,20,21,14,0,0,43,34,2,0,4,0,6,5,1,0,1
86,Victor_China_Open,2018-09-20,China,MD,4,0,24,Chinesetaipei,India,Chen Hung Ling,Wang Chi-Lin,0,Attri Manu,Reddy B. Sumeeth,0,21,9,21,10,0,0,42,19,2,0,2,0,7,3,3,1,1
87,Yonex_All_England_Open,2019-03-09,England,MD,4,0,44,Indonesia,Japan,Mohammad Ahsan,Hendra Setiawan,6,Takeshi Kamura,Keigo Sonoda,3,21,19,21,16,0,0,42,35,2,0,2,0,4,4,7,2,1
88,Yonex_All_England_Open,2019-03-10,England,MD,6,0,48,Indonesia,Malaysia,Mohammad Ahsan,Hendra Setiawan,6,Aaron Chia,Soh Wooi Yik,0,11,21,21,14,21,12,53,47,2,1,2,1,5,6,9,6,1
89,Blibli_Indonesia_Open,2019-07-16,Indonesia,MD,6,0,54,China,Malaysia,Li Jun Hui,Liu Yu Chen,3,Aaron Chia,Soh Wooi Yik,0,19,21,21,15,21,9,61,45,2,1,3,3,4,6,7,0,1
90,Yonex_All_England_Open,2019-03-08,England,MD,4,0,39,Indonesia,Malaysia,Fajar Alfian,Muhammad Rian Ardianto,8,Goh V Shem,Tan Wee Kiong,0,22,20,21,12,0,0,43,32,2,0,3,1,7,6,3,0,1
91,Yonex_All_England_Open,2019-03-08,England,MD,6,0,64,Malaysia,China,Aaron Chia,Soh Wooi Yik,0,Liu Cheng,Zhang Nan,0,21,19,17,21,21,12,59,52,2,1,3,1,5,5,2,0,1
92,Yonex_All_England_Open,2019-03-09,England,MD,6,0,59,Malaysia,Indonesia,Aaron Chia,Soh Wooi Yik,0,Fajar Alfian,Muhammad Rian Ardianto,8,12,21,22,20,21,19,55,60,2,1,5,1,5,5,4,4,1
93,Victor_China_Open,2018-09-18,China,MD,4,0,26,Chinesetaipei,Netherlands,Chen Hung Ling,Wang Chi-Lin,0,Jelle Maas,Robin Tabeling,0,21,11,21,13,0,0,42,24,2,0,5,0,7,2,2,1,1
94,Victor_China_Open,2018-09-20,China,MD,6,0,49,Indonesia,Malaysia,Ricky Karandasuwardi,Angga Pratama,0,Goh V Shem,Tan Wee Kiong,0,21,14,17,21,21,19,59,54,2,1,2,1,6,4,2,0,1
95,Yonex_All_England_Open,2018-03-14,England,MD,4,0,49,Denmark,Chinesetaipei,Kim Astrup,Anders Skaarup Rasmussen,0,Lu Ching Yao,Yang Po Han,0,21,15,25,23,0,0,46,38,2,0,2,4,5,4,6,3,1
96,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,6,0,63,Indonesia,Japan,Mohammad Ahsan,Hendra Setiawan,4,Hiroyuki Endo,Yuta Watanabe,5,21,15,9,21,22,20,52,56,2,1,2,2,5,6,6,2,1
97,Blibli_Indonesia_Open,2019-07-18,Indonesia,MD,4,0,30,Indonesia,Germany,Mohammad Ahsan,Hendra Setiawan,4,Mark Lamsfuss,Marvin Seidel,0,21,16,21,17,0,0,42,33,2,0,2,0,8,5,5,1,1
98,Blibli_Indonesia_Open,2019-07-20,Indonesia,MD,6,0,57,Indonesia,Japan,Mohammad Ahsan,Hendra Setiawan,4,Takuro Hoki,Yugo Kobayashi,0,17,21,21,19,21,17,59,57,2,1,5,3,4,3,3,2,1
99,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,6,0,66,Indonesia,China,Fajar Alfian,Muhammad Rian Ardianto,6,Huang Kai Xiang,Liu Cheng,0,18,21,21,14,21,16,60,51,2,1,3,1,3,4,1,0,1
100,Yonex_All_England_Open,2018-03-14,England,MD,4,0,31,China,Korea,Li Jun Hui,Liu Yu Chen,3,Kim Won Ho,Seo Seung Jae,0,21,15,21,12,0,0,42,27,2,0,3,0,6,3,1,0,1
101,Yonex_All_England_Open,2019-03-08,England,MD,4,0,27,Indonesia,Germany,Mohammad Ahsan,Hendra Setiawan,6,Mark Lamsfuss,Marvin Seidel,0,21,12,21,13,0,0,42,25,2,0,2,0,7,3,5,1,1
102,Blibli_Indonesia_Open,2019-07-20,Indonesia,MD,4,0,29,Indonesia,China,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Li Jun Hui,Liu Yu Chen,3,21,9,21,13,0,0,42,22,2,0,2,0,6,3,11,2,1
103,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,4,0,31,Indonesia,China,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Ou Xuan Yi,Zhang Nan,0,21,12,21,16,0,0,42,28,2,0,3,0,6,3,3,0,1
104,Yonex_All_England_Open,2019-03-06,England,MD,6,0,49,Malaysia,Chinesetaipei,Aaron Chia,Soh Wooi Yik,0,Lu Ching Yao,Yang Po Han,0,12,21,21,16,21,16,54,53,2,1,6,3,5,6,5,2,1
105,Blibli_Indonesia_Open,2019-07-21,Indonesia,MD,4,0,28,Indonesia,Indonesia,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,1,Mohammad Ahsan,Hendra Setiawan,4,21,19,21,16,0,0,42,35,2,0,5,0,5,4,11,2,1
106,Blibli_Indonesia_Open,2019-07-16,Indonesia,MD,4,0,45,China,Netherlands,Ou Xuan Yi,Zhang Nan,0,Jelle Maas,Robin Tabeling,0,21,17,21,18,0,0,42,35,2,0,2,0,5,4,1,0,1
107,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,4,0,42,Japan,Indonesia,Takuro Hoki,Yugo Kobayashi,0,Fajar Alfian,Muhammad Rian Ardianto,6,21,19,21,12,0,0,42,31,2,0,4,0,4,4,3,4,1
108,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,4,0,51,Indonesia,England,Mohammad Ahsan,Hendra Setiawan,4,Marcus Ellis,Chris Langridge,0,28,26,21,17,0,0,49,43,2,0,4,6,4,3,5,0,1
109,Yonex_All_England_Open,2019-03-08,England,MD,4,0,36,Japan,China,Takeshi Kamura,Keigo Sonoda,3,Han Cheng Kai,Zhou Hao Dong,7,21,12,21,17,0,0,42,29,2,0,5,0,4,3,3,0,1
